"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tagln",53.2464276902713,-21.5817576113786,4.1315951561816,-5.22358962956196,1.75487461352553e-07,0.00333636761523473
"Taf13",387.872794385511,-2.71677273162817,0.566264625599747,-4.79770871922427,1.60490937593377e-06,0.0152562685276264
"Pus7",183.815447475841,-2.06138932105957,0.509422069495927,-4.0465253558789,5.19834962173844e-05,0.164718371680819
"Cox18",40.7196603490815,-1.89529670289496,0.451955214274436,-4.19354980988028,2.74622740392159e-05,0.164718371680819
"Chchd2",1931.52835701937,1.01438283647886,0.245196297410101,4.13702346729265,3.5184013812879e-05,0.164718371680819
"Fam210a",237.050978824848,-1.85969731431753,0.456301741739897,-4.07558670985218,4.58984750036645e-05,0.164718371680819
"Bivm",143.688709343682,-2.04786779745802,0.519139475711299,-3.94473526531985,7.98881869715867e-05,0.21697631581483
"Emc4",830.962551615307,-1.44142154909887,0.375401781838967,-3.83967689774362,0.000123196335778284,0.292776091977093
"Copg2",733.178862715544,-1.0719368248674,0.282459208330461,-3.79501461893674,0.000147634756929312,0.311870222082231
"Gpr160",233.903868197022,-2.08605127282944,0.565024983034254,-3.69196289627246,0.000222529935025109,0.384612647699762
"Anapc5",198.460220071192,-1.97650519242793,0.534215932596347,-3.69982449385569,0.000215748618471159,0.384612647699762
"Zfp677",105.180461657478,-1.9860353296389,0.541324106456664,-3.66884701041462,0.000243646820669666,0.38601777954764
"Akap1",139.21255165675,-2.29182261960206,0.634927738293385,-3.6095802425678,0.000306692892434465,0.448526559304927
"Ide",550.870762659244,-2.22450023419816,0.619673665119311,-3.58979307886168,0.000330940559116255,0.449417279279874
"Med21",529.900199855203,-0.804078468147805,0.226391116234922,-3.55172270679308,0.000382717958520659,0.485082255159651
"Mbd5",147.600666663573,-2.12757516994003,0.608510609350051,-3.49636495608924,0.000471643154813035,0.542229535934419
"Zfp119a",247.034145318699,-2.30096098958861,0.659491711059108,-3.48899152332543,0.000484846523821014,0.542229535934419
"Farp2",240.043135143103,-1.83655674754266,0.531920283904256,-3.45269169670025,0.000555022956438701,0.555373497253294
"Slc33a1",439.031142982474,-0.99881151121355,0.288465138586289,-3.46250335866763,0.000535175235002261,0.555373497253294
"Arpc3",857.756359630888,-1.14211697063683,0.333444793002336,-3.42520559506481,0.000614334341328692,0.583986224867055
"Ei24",310.800543510353,-1.8043209203479,0.529080295906641,-3.41029695172447,0.000648921832613525,0.587490565792778
"Ptges",47.4376115140574,-7.87517370687602,2.36453287851832,-3.33054100385815,0.000866773966343433,0.749050302187334
"Thap4",172.596965828443,-1.62802846405785,0.49116303203916,-3.31463965701728,0.000917613295750446,0.751743276049063
"Sumo2",1246.12549747883,-3.17735361602349,0.970267282172394,-3.27471993996284,0.00105766771023458,0.751743276049063
"Col14a1",27.3654739021154,-3.60518217585055,1.10180125316887,-3.27208030076365,0.00106759249175914,0.751743276049063
"Phf6",254.526164247357,-1.80649300357631,0.550036128385556,-3.28431699364667,0.00102229867171349,0.751743276049063
"Pdzd11",458.717710636132,-1.20748130226662,0.366879673463993,-3.29121886439187,0.000997542695674164,0.751743276049063
"Adsl",153.759700720388,-1.33561869705589,0.409983724162944,-3.25773590105996,0.00112304871215434,0.762550075552799
"Uchl5",325.936086922644,-1.50328575994145,0.511746255171341,-2.93756084143328,0.00330805255049555,0.938678258003979
"Tmco1",1485.6423437804,-1.67057765375131,0.526809622948979,-3.1711221302294,0.00151851285738707,0.938678258003979
"Slamf9",2222.34402934742,-1.26345837516398,0.42219136137714,-2.99262014988351,0.00276593769157475,0.938678258003979
"Thnsl1",75.6322833597061,-2.68635268778863,0.859821115428957,-3.12431579032393,0.00178219073883089,0.938678258003979
"Gpsm1",199.14697115718,1.16388806258352,0.395205809504134,2.94501759486749,0.00322936297852664,0.938678258003979
"Hsd17b12",1153.20225351133,-1.24213559903617,0.443064811104042,-2.8035076763171,0.00505500289143793,0.938678258003979
"Snx5",5057.21235819882,-1.56879354176532,0.55551399219419,-2.82403965302267,0.00474225174464027,0.938678258003979
"Psma7",425.460117342396,-1.3363517162437,0.458050567317229,-2.9174763914618,0.00352876360899163,0.938678258003979
"Zfp639",352.042096309386,-1.35555316220891,0.44487377243546,-3.04705120013694,0.00231098342358733,0.938678258003979
"Gstm5",28.4432790250858,-5.62551802563534,2.00779173755909,-2.80184339859591,0.00508115319663784,0.938678258003979
"Virma",377.828416331275,-0.909011099235498,0.305936546240359,-2.97124063929693,0.00296599278500776,0.938678258003979
"Calb1",13.002293338665,-5.99160569300423,2.02513691169069,-2.95861759193463,0.00309022314931682,0.938678258003979
"Shb",475.071184101457,1.10377235963992,0.391134699475226,2.82197504113242,0.00477288916610478,0.938678258003979
"Nans",580.246015222516,-1.49163402324758,0.482029722003915,-3.09448557870352,0.00197154519152682,0.938678258003979
"Dmac1",20.101313291164,-1.97136568074607,0.678802279441337,-2.90418247028947,0.00368213491862602,0.938678258003979
"Hdac1",1221.94868805979,-0.592282681352744,0.210625046121324,-2.81202398413519,0.004923083226066,0.938678258003979
"Mrto4",91.3111180773341,-1.33384594227018,0.475536153638263,-2.80493067049708,0.00503274035805087,0.938678258003979
"Prdm2",610.593122573844,-1.48096883826705,0.518197211167105,-2.85792514191953,0.00426420975993629,0.938678258003979
"Casz1",72.3848216693517,1.72241960195373,0.584507015747923,2.94679029600656,0.00321090873483468,0.938678258003979
