"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nos2",530.058081655917,-25.2184052863164,3.67330188251925,-6.86532337740259,6.63407991430996e-12,8.45712507476233e-08
"Scgb1a1",800.198633944333,-10.2382722682243,1.55089407808371,-6.60152902310049,4.069385770103e-11,2.59382648986365e-07
"Ldlrad3",391.176686281821,-3.81161592420319,0.647148930908398,-5.88985895233244,3.86525374743454e-09,1.64247515907652e-05
"Flt1",197.286859659781,-23.7018910876231,4.13129207083717,-5.73716180827179,9.62762680999169e-09,3.06832466434435e-05
"Dmxl2",569.179435205065,-1.93478690843763,0.342241550282028,-5.65327882264222,1.57415636652155e-08,4.01346907208333e-05
"F10",667.306695022506,-4.42976030155168,0.794909953273472,-5.57265673087845,2.50883608220176e-08,5.33044039598468e-05
"Stmn1",196.941027758017,5.89615488669023,1.07480475428707,5.48579159440102,4.11621950824914e-08,7.49622375588e-05
"Slc7a2",1397.87867029836,-6.10518455989574,1.11963506744138,-5.452834354186,4.95732432754114e-08,7.8994963159368e-05
"Gstm2",136.444432427161,-4.40995906385701,0.842462537570344,-5.23460553697176,1.65337580274463e-07,0.000193592926033063
"Gpat3",483.780193862213,-4.11363935953543,0.788003256046256,-5.22033294656076,1.78601748123437e-07,0.000193592926033063
"Kcng4",6.58395390368572,6.35489772652261,1.21641118444657,5.22430063762844,1.7481455770241e-07,0.000193592926033063
"Stx3",608.171008399316,-2.05938964653706,0.394775952630232,-5.21660357682929,1.82233692531908e-07,0.000193592926033063
"Hpse",4764.59823966039,-2.56767784698548,0.504659991015916,-5.0879362198231,3.61981057808679e-07,0.000354964194226541
"Ecm1",1372.6585973799,-3.71994942068841,0.737399961832817,-5.04468350044721,4.54272684570974e-07,0.00041364772735077
"Tarm1",187.138460475631,-4.80649805685342,0.959385736073168,-5.00997448276305,5.44372529108058e-07,0.000462644066737969
"Lbp",50.069245639425,-8.26732843259985,1.67815952112002,-4.92642584245039,8.37473754684791e-07,0.000667257214045107
"S100b",43.773323717942,5.85829859193096,1.20250089822841,4.87176234176766,1.1060716977314e-06,0.00078334455570444
"Csf2rb2",1495.42928757106,-1.67118570254132,0.342358757204317,-4.88138733820665,1.05342099616037e-06,0.00078334455570444
"Bst1",1646.07469448225,-3.51002502967336,0.737578742869917,-4.75884787028415,1.9470110633749e-06,0.00123953682438271
"Ncapg",4.86439295800514,5.92621033948115,1.24782509871148,4.74923155945543,2.04191036335401e-06,0.00123953682438271
"Mmp19",2804.48597588289,-4.23674899972689,0.889036417456602,-4.76555168780103,1.88337606715455e-06,0.00123953682438271
"Sgms2",526.326245190919,-5.17932496484946,1.09577639466904,-4.72662578793167,2.28281400483957e-06,0.00126527447537804
"F7",587.154578802188,-4.16082053845925,0.879696596752496,-4.72983589321524,2.24701397706427e-06,0.00126527447537804
"Cd24a",2545.51312896737,-2.7792568217353,0.591777221639127,-4.69645792387415,2.64711733021746e-06,0.00138593005737555
"Aifm2",450.672283739542,-2.8299707416837,0.603268965775561,-4.69105971338256,2.71793625936529e-06,0.00138593005737555
"Birc5",29.7851777437196,5.73024789498437,1.23768227363664,4.62982141462477,3.65981234489975e-06,0.001794434145107
"Ccnb2",59.9599004047548,5.11579360648003,1.11537185531572,4.58662604950879,4.50466477310324e-06,0.00205090951884
"Vegfa",9336.31147959704,-3.0399926191801,0.662567648599201,-4.58819959834629,4.47085071827962e-06,0.00205090951884
"Cma1",39.9724242646176,7.694778193671,1.68135772178229,4.57652651424724,4.72759814827265e-06,0.00207818693773034
"Vdr",358.576123939426,-3.62660881297726,0.807080962979198,-4.49348823640973,7.00658936067753e-06,0.00297733337233057
"C77080",1105.69470372972,-3.90969785837141,0.8715067344962,-4.48613614056755,7.2526409018726e-06,0.00298247310377651
"Vopp1",114.288289368537,-2.7246486421056,0.612878329374737,-4.44565994833805,8.76224580912237e-06,0.00349065967420912
"Papss2",280.449985003558,-2.61041577870958,0.5902877346242,-4.42227684160077,9.76662030638876e-06,0.00377287502017709
"Iqcn",2790.2139603844,2.38817719522232,0.544668494098344,4.38464354207921,1.16175856418525e-05,0.00435591122830399
