"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.56324055583168,0.554,0.27,0,"0","Dock10"
0,1.47730919810128,0.87,0.587,0,"0","Jund"
0,1.60889572530264,0.546,0.266,0,"0","Sirpa"
0,1.23288158371479,0.531,0.254,0,"0","Iffo1"
0,1.34589747699923,0.658,0.384,0,"0","Ier5"
0,1.10833377309737,0.519,0.246,0,"0","Ccl4"
0,1.33587311821749,0.61,0.338,0,"0","Plxnb2"
0,1.19940307170326,0.523,0.261,0,"0","Rogdi"
0,1.56090620430071,0.507,0.247,0,"0","Ikzf1"
0,1.11926436171385,0.587,0.332,0,"0","Herpud1"
0,1.46069024307222,0.622,0.369,0,"0","Zfand5"
0,1.34322676072601,0.657,0.407,0,"0","Wsb1"
0,1.67795564239882,0.562,0.313,0,"0","Rgs1"
0,1.21390306333359,0.801,0.552,0,"0","Ubc"
0,0.916003630362462,0.605,0.357,0,"0","Ctsa"
0,1.39778257170139,0.506,0.259,0,"0","Tbxas1"
0,1.09477032194045,0.619,0.373,0,"0","Prkcd"
0,1.25675577093206,0.58,0.334,0,"0","Tcn2"
0,1.28280362008943,0.654,0.41,0,"0","Ppp1r15a"
0,1.03031797652882,0.721,0.477,0,"0","Zfp36"
0,0.676695931798621,0.643,0.401,0,"0","Ctsh"
0,1.37144435551829,0.533,0.292,0,"0","Tgfbr2"
0,0.981278538355042,0.611,0.37,0,"0","Fyb"
0,1.15907738548844,0.636,0.397,0,"0","Rrbp1"
0,1.56893869986871,0.581,0.349,0,"0","Mat2a"
0,0.944231512793798,0.571,0.342,0,"0","Gns"
0,1.1995855171619,0.642,0.414,0,"0","Fos"
0,1.19399551368205,0.509,0.281,0,"0","Pfkfb3"
0,1.20900943468231,0.619,0.391,0,"0","Edem1"
0,1.18764701833455,0.527,0.307,0,"0","Csnk1e"
0,0.917926289911843,0.555,0.338,0,"0","Lrp1"
0,0.952969211894692,0.758,0.543,0,"0","Clk1"
0,0.691643030258981,0.526,0.313,0,"0","Irf8"
0,0.975975350982736,0.614,0.402,0,"0","Itm2b"
0,0.909489632326812,0.558,0.348,0,"0","Zfp36l2"
0,0.875815739841209,0.595,0.394,0,"0","Cd53"
0,1.01630018007341,0.507,0.308,0,"0","Cd84"
0,0.571250631327848,0.596,0.404,0,"0","Slc15a3"
0,0.817528314139733,0.63,0.442,0,"0","Ski"
0,0.658042034879675,0.538,0.354,0,"0","Irf5"
0,1.2195112802776,0.506,0.326,0,"0","Snx18"
0,0.631475782447718,0.652,0.474,0,"0","Macf1"
0,0.841119218352396,0.653,0.475,0,"0","Junb"
0,0.737002369204051,0.522,0.355,0,"0","Atp8a1"
0,0.9293314565852,0.523,0.357,0,"0","Efhd2"
0,0.684528119993137,0.573,0.41,0,"0","Evl"
0,0.766826615050553,0.66,0.505,0,"0","Pnrc1"
0,0.989783729170339,0.518,0.363,0,"0","Atp6v0b"
0,0.546396899429516,0.632,0.48,0,"0","Itm2c"
0,0.939145564553069,0.594,0.447,0,"0","Ddx5"
0,0.668404347636369,0.588,0.463,0,"0","Pkn1"
0,0.618364864235811,0.539,0.422,0,"0","Hsp90b1"
0,0.565868824780628,0.534,0.45,0,"0","Ccnl1"
0,2.45619135133477,0.849,0.236,0,"1","Ccl4"
0,2.16020284671179,0.836,0.227,0,"1","Il1a"
0,2.55007311042808,0.921,0.324,0,"1","Egr1"
0,1.46353322402193,0.982,0.391,0,"1","Hexb"
0,2.39377911070982,0.853,0.263,0,"1","Ccl3"
0,1.64072091080314,0.833,0.244,0,"1","Tmem119"
0,2.6624217672732,0.809,0.257,0,"1","Cd83"
0,2.02284200707924,0.945,0.403,0,"1","Atf3"
0,1.40990510076498,0.761,0.22,0,"1","Siglech"
0,1.67805857120117,0.811,0.283,0,"1","Phyhd1"
0,1.48225589973582,0.941,0.417,0,"1","Csf1r"
0,2.2218667160109,0.854,0.331,0,"1","Nfkbiz"
0,2.08537992867561,0.756,0.234,0,"1","Pmp22"
0,2.71665435907837,0.725,0.206,0,"1","Icam1"
0,2.21022591130886,0.835,0.327,0,"1","Herpud1"
0,2.29061257677963,0.689,0.183,0,"1","Gem"
0,1.02254811440478,0.941,0.435,0,"1","C1qa"
0,1.89084111819311,0.88,0.379,0,"1","Rhob"
0,1.18631750621881,0.887,0.394,0,"1","Sparc"
0,2.8688128703924,0.652,0.159,0,"1","Tnf"
0,2.17947391560673,0.724,0.234,0,"1","Ccrl2"
0,1.76798283910108,0.671,0.182,0,"1","Sall1"
0,0.882698602061628,0.939,0.453,0,"1","C1qb"
0,1.59499479185024,0.952,0.47,0,"1","Plek"
0,1.41475917185681,0.874,0.393,0,"1","Slc15a3"
0,2.2522755750376,0.953,0.473,0,"1","Zfp36"
0,1.6095884863427,0.772,0.298,0,"1","Hpgds"
0,1.49311667383527,0.915,0.451,0,"1","Jun"
0,2.21954571932033,0.745,0.282,0,"1","Gadd45b"
0,1.49787831344108,0.775,0.315,0,"1","Tgfbr1"
0,1.47793270260295,0.982,0.522,0,"1","Cst3"
0,0.803106787191608,0.93,0.472,0,"1","Ctss"
0,1.93205151941534,0.839,0.381,0,"1","Ifrd1"
0,2.11973694546578,0.921,0.464,0,"1","Junb"
0,1.35209144476154,0.859,0.403,0,"1","Vsir"
0,2.32849996080502,0.722,0.266,0,"1","Nfkbia"
0,1.46576660123196,0.691,0.236,0,"1","Slco2b1"
0,2.01488918374378,0.749,0.297,0,"1","Nfkbib"
0,1.47328151405977,0.765,0.315,0,"1","Selplg"
0,1.38208362039796,0.701,0.254,0,"1","Cfh"
0,1.164698179991,0.883,0.437,0,"1","Cd81"
0,2.01702310566801,0.723,0.277,0,"1","Pfkfb3"
0,1.93619232071553,0.721,0.276,0,"1","Rasgef1b"
0,1.7202495287529,0.778,0.334,0,"1","Sgk1"
0,2.17475692607608,0.707,0.263,0,"1","Tbc1d10a"
0,1.20922350994584,0.712,0.27,0,"1","Fcrls"
0,1.66299548882415,0.849,0.409,0,"1","Ppp1r15a"
0,1.53813435445408,0.774,0.334,0,"1","Itgam"
0,1.57358080708247,0.792,0.353,0,"1","Kdm6b"
0,1.54171399667226,0.748,0.31,0,"1","Epb41l2"
0,1.52823844650227,0.846,0.411,0,"1","Fos"
0,1.4872348491202,0.775,0.34,0,"1","Lgmn"
0,1.61897269965742,0.757,0.323,0,"1","Pla2g15"
0,1.49779048578117,0.759,0.325,0,"1","Itgb5"
0,1.27188291875109,0.752,0.319,0,"1","Csf3r"
0,1.3714181595431,0.898,0.467,0,"1","Btg2"
0,1.85367771061783,0.704,0.274,0,"1","Daglb"
0,1.62855914243265,0.703,0.273,0,"1","Cd33"
0,1.67728821114786,0.812,0.387,0,"1","Ier5"
0,1.8339182920348,0.824,0.399,0,"1","Id2"
0,1.82726460612112,0.851,0.43,0,"1","Ccnl1"
0,1.34020090115227,0.83,0.417,0,"1","Ivns1abp"
