# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = glm_multi_beta_binomial_model
# start_datetime = 2026-01-27 16:38:57 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001 (Default)
#     tol_obj = 1e-12 (Default)
#     tol_rel_obj = 0.01
#     tol_grad = 1e-08 (Default)
#     tol_rel_grad = 1e+07 (Default)
#     tol_param = 1e-08 (Default)
#     history_size = 100
#     num_psis_draws = 1000 (Default)
#     num_paths = 50
#     save_single_paths = false (Default)
#     psis_resample = false
#     calculate_lp = true (Default)
#     max_lbfgs_iters = 100
#     num_draws = 80
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpUiQfhv/standata-2b63ea088e5.json
# init = 2 (Default)
# random
#   seed = 56072
# output
#   file = /home/rstudio/haydar-scrna/analyses/murine-cart-tumor/sccomp_draws_files/glm_multi_beta_binomial-202601271638-1-12f58f.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 9
#   profile_file = /home/rstudio/haydar-scrna/analyses/murine-cart-tumor/sccomp_draws_files/glm_multi_beta_binomial-profile-202601271638-1-791424.csv
#   save_cmdstan_config = false (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --include-paths=/usr/local/lib/R/site-library/sccomp/stan --name=glm_multi_beta_binomial_model
lp_approx__,lp__,path__,beta_raw.1.1,beta_raw.2.1,beta_raw.3.1,beta_raw.4.1,beta_raw.5.1,beta_raw.6.1,beta_raw.1.2,beta_raw.2.2,beta_raw.3.2,beta_raw.4.2,beta_raw.5.2,beta_raw.6.2,beta_raw.1.3,beta_raw.2.3,beta_raw.3.3,beta_raw.4.3,beta_raw.5.3,beta_raw.6.3,beta_raw.1.4,beta_raw.2.4,beta_raw.3.4,beta_raw.4.4,beta_raw.5.4,beta_raw.6.4,beta_raw.1.5,beta_raw.2.5,beta_raw.3.5,beta_raw.4.5,beta_raw.5.5,beta_raw.6.5,beta_raw.1.6,beta_raw.2.6,beta_raw.3.6,beta_raw.4.6,beta_raw.5.6,beta_raw.6.6,beta_raw.1.7,beta_raw.2.7,beta_raw.3.7,beta_raw.4.7,beta_raw.5.7,beta_raw.6.7,beta_raw.1.8,beta_raw.2.8,beta_raw.3.8,beta_raw.4.8,beta_raw.5.8,beta_raw.6.8,beta_raw.1.9,beta_raw.2.9,beta_raw.3.9,beta_raw.4.9,beta_raw.5.9,beta_raw.6.9,beta_raw.1.10,beta_raw.2.10,beta_raw.3.10,beta_raw.4.10,beta_raw.5.10,beta_raw.6.10,beta_raw.1.11,beta_raw.2.11,beta_raw.3.11,beta_raw.4.11,beta_raw.5.11,beta_raw.6.11,beta_raw.1.12,beta_raw.2.12,beta_raw.3.12,beta_raw.4.12,beta_raw.5.12,beta_raw.6.12,beta_raw.1.13,beta_raw.2.13,beta_raw.3.13,beta_raw.4.13,beta_raw.5.13,beta_raw.6.13,alpha.1.1,alpha.1.2,alpha.1.3,alpha.1.4,alpha.1.5,alpha.1.6,alpha.1.7,alpha.1.8,alpha.1.9,alpha.1.10,alpha.1.11,alpha.1.12,alpha.1.13,prec_coeff.1,prec_coeff.2,prec_sd,mix_p,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.5.11,beta.6.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.5.12,beta.6.12,beta.1.13,beta.2.13,beta.3.13,beta.4.13,beta.5.13,beta.6.13,precision.1.1,precision.2.1,precision.3.1,precision.4.1,precision.5.1,precision.6.1,precision.7.1,precision.8.1,precision.9.1,precision.10.1,precision.11.1,precision.12.1,precision.13.1,precision.1.2,precision.2.2,precision.3.2,precision.4.2,precision.5.2,precision.6.2,precision.7.2,precision.8.2,precision.9.2,precision.10.2,precision.11.2,precision.12.2,precision.13.2,precision.1.3,precision.2.3,precision.3.3,precision.4.3,precision.5.3,precision.6.3,precision.7.3,precision.8.3,precision.9.3,precision.10.3,precision.11.3,precision.12.3,precision.13.3,precision.1.4,precision.2.4,precision.3.4,precision.4.4,precision.5.4,precision.6.4,precision.7.4,precision.8.4,precision.9.4,precision.10.4,precision.11.4,precision.12.4,precision.13.4,precision.1.5,precision.2.5,precision.3.5,precision.4.5,precision.5.5,precision.6.5,precision.7.5,precision.8.5,precision.9.5,precision.10.5,precision.11.5,precision.12.5,precision.13.5,precision.1.6,precision.2.6,precision.3.6,precision.4.6,precision.5.6,precision.6.6,precision.7.6,precision.8.6,precision.9.6,precision.10.6,precision.11.6,precision.12.6,precision.13.6,precision.1.7,precision.2.7,precision.3.7,precision.4.7,precision.5.7,precision.6.7,precision.7.7,precision.8.7,precision.9.7,precision.10.7,precision.11.7,precision.12.7,precision.13.7,precision.1.8,precision.2.8,precision.3.8,precision.4.8,precision.5.8,precision.6.8,precision.7.8,precision.8.8,precision.9.8,precision.10.8,precision.11.8,precision.12.8,precision.13.8,precision.1.9,precision.2.9,precision.3.9,precision.4.9,precision.5.9,precision.6.9,precision.7.9,precision.8.9,precision.9.9,precision.10.9,precision.11.9,precision.12.9,precision.13.9,precision.1.10,precision.2.10,precision.3.10,precision.4.10,precision.5.10,precision.6.10,precision.7.10,precision.8.10,precision.9.10,precision.10.10,precision.11.10,precision.12.10,precision.13.10,precision.1.11,precision.2.11,precision.3.11,precision.4.11,precision.5.11,precision.6.11,precision.7.11,precision.8.11,precision.9.11,precision.10.11,precision.11.11,precision.12.11,precision.13.11,precision.1.12,precision.2.12,precision.3.12,precision.4.12,precision.5.12,precision.6.12,precision.7.12,precision.8.12,precision.9.12,precision.10.12,precision.11.12,precision.12.12,precision.13.12,alpha_normalised.1.1,alpha_normalised.1.2,alpha_normalised.1.3,alpha_normalised.1.4,alpha_normalised.1.5,alpha_normalised.1.6,alpha_normalised.1.7,alpha_normalised.1.8,alpha_normalised.1.9,alpha_normalised.1.10,alpha_normalised.1.11,alpha_normalised.1.12,alpha_normalised.1.13,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108,log_lik.109,log_lik.110,log_lik.111,log_lik.112,log_lik.113,log_lik.114,log_lik.115,log_lik.116,log_lik.117,log_lik.118,log_lik.119,log_lik.120,log_lik.121,log_lik.122,log_lik.123,log_lik.124,log_lik.125,log_lik.126,log_lik.127,log_lik.128,log_lik.129,log_lik.130,log_lik.131,log_lik.132,log_lik.133,log_lik.134,log_lik.135,log_lik.136,log_lik.137,log_lik.138,log_lik.139,log_lik.140,log_lik.141,log_lik.142,log_lik.143,log_lik.144,log_lik.145,log_lik.146,log_lik.147,log_lik.148,log_lik.149,log_lik.150,log_lik.151,log_lik.152,log_lik.153,log_lik.154,log_lik.155,log_lik.156
23.4362013, -766.792639, 1, 1.09315102, 0.123603955, 0.215887755, 0.311231058, -0.469478431, -0.0576671435, 1.27328258, -1.02315263, -0.556107028, -0.929267445, -0.270729351, -1.03088471, 0.146274371, 0.128087159, 0.799782921, 0.669746159, 0.504747567, 0.302535649, -0.325559746, 0.634794359, 0.308466396, 0.811570076, 0.23848799, 0.764635738, -0.36364951, 1.10653612, 0.114069769, 0.17324863, 0.243142695, 0.783376631, 0.220022477, 0.448604033, 0.325316481, 0.485926921, 0.137796298, 0.377520099, 0.380039419, -0.392399896, -0.0845862242, -0.054904195, -0.153385902, -0.170275428, 0.3795406, -0.257774655, 0.272397769, -0.207170278, 0.316273313, -0.0749328392, -0.70359186, -0.0659803366, 0.15334619, 0.500699279, 0.537529776, 0.534134788, 0.147398729, -0.318677311, -0.547806778, -0.983939493, -0.765724157, -0.395078254, -0.617788731, 0.177470962, -0.102589863, 0.42924939, -0.0728171593, -0.559792305, -0.406901921, -0.646714713, -0.0629429192, -0.738211357, -0.188722275, 0.650789166, -1.22221742, 0.0856029522, -0.835234467, -0.468178745, -0.0571203633, -1.12436139, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 6.12863359, 0.331283091, 0.49340502, 0.760999582, 1.09315102, 0.123603955, 0.215887755, 0.311231058, -0.469478431, -0.0576671435, 1.27328258, -1.02315263, -0.556107028, -0.929267445, -0.270729351, -1.03088471, 0.146274371, 0.128087159, 0.799782921, 0.669746159, 0.504747567, 0.302535649, -0.325559746, 0.634794359, 0.308466396, 0.811570076, 0.23848799, 0.764635738, -0.36364951, 1.10653612, 0.114069769, 0.17324863, 0.243142695, 0.783376631, 0.220022477, 0.448604033, 0.325316481, 0.485926921, 0.137796298, 0.377520099, 0.380039419, -0.392399896, -0.0845862242, -0.054904195, -0.153385902, -0.170275428, 0.3795406, -0.257774655, 0.272397769, -0.207170278, 0.316273313, -0.0749328392, -0.70359186, -0.0659803366, 0.15334619, 0.500699279, 0.537529776, 0.534134788, 0.147398729, -0.318677311, -0.547806778, -0.983939493, -0.765724157, -0.395078254, -0.617788731, 0.177470962, -0.102589863, 0.42924939, -0.0728171593, -0.559792305, -0.406901921, -0.646714713, -0.0629429192, -0.738211357, -0.188722275, 0.650789166, -1.22221742, 0.0856029522, -0.835234467, -0.468178745, -0.0571203633, -1.12436139, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 5.39750206, 5.61270207, 5.70626265, 5.15725187, 6.09402423, 6.06267938, 6.12196254, 5.8744267, 6.69767094, 6.06018724, 5.82635343, 5.15697258, 6.37050243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36.0606928, -746.749036, 1, 1.07565192, -0.265104669, -0.286702017, 0.307275976, 0.281169071, -0.351919507, 1.3604937, -0.742554126, -0.287525467, -0.570572108, -0.265402444, -0.894549396, 0.0577228599, 0.315274227, 0.916040415, 0.401378127, 0.26673835, 0.554335176, -0.311736528, 0.484275569, 0.29542429, 0.6309695, 0.294099186, 0.693467767, -0.268155498, 0.973256708, 0.305935929, 0.350645127, 0.197483686, 0.489158204, 0.282856804, 0.653283563, 0.380232663, 0.77446518, -0.191721055, 0.40269534, 0.437475403, -0.16086385, -0.0735151742, -0.41962613, 0.112486566, -0.186779472, 0.626871267, -0.316264213, 0.00320363551, -0.0725056992, 0.312670379, -0.221416361, -0.582742862, 0.131343599, 0.0677222215, 0.0791492182, -0.056438586, 0.633222005, 0.259853251, -0.417227995, -0.833357324, -0.782644809, -0.441338598, -0.622756958, -0.925856064, -0.0736331551, 0.00499879992, 0.584458454, 0.0138550461, -0.529737269, -0.942040478, -0.414591119, -0.0970675937, -0.542885444, -0.222212799, 0.547271464, -1.07039378, -0.167194538, -0.395390378, -0.740107392, -0.301388804, -0.512990994, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 6.10352759, -0.351572977, 0.323169477, 0.777691925, 1.07565192, -0.265104669, -0.286702017, 0.307275976, 0.281169071, -0.351919507, 1.3604937, -0.742554126, -0.287525467, -0.570572108, -0.265402444, -0.894549396, 0.0577228599, 0.315274227, 0.916040415, 0.401378127, 0.26673835, 0.554335176, -0.311736528, 0.484275569, 0.29542429, 0.6309695, 0.294099186, 0.693467767, -0.268155498, 0.973256708, 0.305935929, 0.350645127, 0.197483686, 0.489158204, 0.282856804, 0.653283563, 0.380232663, 0.77446518, -0.191721055, 0.40269534, 0.437475403, -0.16086385, -0.0735151742, -0.41962613, 0.112486566, -0.186779472, 0.626871267, -0.316264213, 0.00320363551, -0.0725056992, 0.312670379, -0.221416361, -0.582742862, 0.131343599, 0.0677222215, 0.0791492182, -0.056438586, 0.633222005, 0.259853251, -0.417227995, -0.833357324, -0.782644809, -0.441338598, -0.622756958, -0.925856064, -0.0736331551, 0.00499879992, 0.584458454, 0.0138550461, -0.529737269, -0.942040478, -0.414591119, -0.0970675937, -0.542885444, -0.222212799, 0.547271464, -1.07039378, -0.167194538, -0.395390378, -0.740107392, -0.301388804, -0.512990994, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 5.03996012, 5.56684217, 5.66074853, 5.95026385, 5.9433298, 5.90991371, 6.00327219, 5.66435737, 6.10579064, 6.22833397, 5.97627744, 5.41103332, 6.56825483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33.0290159, -745.136468, 1, 1.15730365, -0.0956363871, -0.343229018, 0.333828564, -0.184300258, -0.354618795, 1.48066077, -0.627487739, -0.180912847, -1.09195809, -0.20140533, -0.686931526, 0.256632678, 0.354935324, 0.856374009, 0.61614157, 0.190658598, 0.358539506, -0.172150035, 0.638826736, 0.305271386, 0.886361318, 0.354706545, 0.428348702, -0.281231462, 0.969540106, -0.00495432008, 0.476205728, -0.171800005, 0.528853657, 0.109540438, 0.535543372, 0.435300834, 0.847981576, 0.225260716, 0.306381795, 0.25257664, -0.17455387, 0.215677025, -0.305898784, -0.102823626, 0.0951460151, 0.661195166, -0.509923876, -0.170362397, -0.171679215, 0.142903372, -0.180007197, -0.570150257, -0.137514501, 0.0369828058, 0.256287084, 0.298948453, 0.370826924, 0.00607061419, -0.046209471, -0.63154713, -0.831883945, -0.33321704, -0.257935734, -0.950221188, -0.0537292668, -0.187778952, 0.496839881, -0.0786885062, -0.307477411, -0.995138215, -0.505241795, -0.0626607135, -0.777798136, -0.0624293598, 0.456666621, -0.955088792, -0.348548631, -0.268160682, -0.734427549, -0.0778135597, -0.757792558, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 6.1270139, -0.461472078, 0.354233779, 0.723724293, 1.15730365, -0.0956363871, -0.343229018, 0.333828564, -0.184300258, -0.354618795, 1.48066077, -0.627487739, -0.180912847, -1.09195809, -0.20140533, -0.686931526, 0.256632678, 0.354935324, 0.856374009, 0.61614157, 0.190658598, 0.358539506, -0.172150035, 0.638826736, 0.305271386, 0.886361318, 0.354706545, 0.428348702, -0.281231462, 0.969540106, -0.00495432008, 0.476205728, -0.171800005, 0.528853657, 0.109540438, 0.535543372, 0.435300834, 0.847981576, 0.225260716, 0.306381795, 0.25257664, -0.17455387, 0.215677025, -0.305898784, -0.102823626, 0.0951460151, 0.661195166, -0.509923876, -0.170362397, -0.171679215, 0.142903372, -0.180007197, -0.570150257, -0.137514501, 0.0369828058, 0.256287084, 0.298948453, 0.370826924, 0.00607061419, -0.046209471, -0.63154713, -0.831883945, -0.33321704, -0.257935734, -0.950221188, -0.0537292668, -0.187778952, 0.496839881, -0.0786885062, -0.307477411, -0.995138215, -0.505241795, -0.0626607135, -0.777798136, -0.0624293598, 0.456666621, -0.955088792, -0.348548631, -0.268160682, -0.734427549, -0.0778135597, -0.757792558, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 5.94069441, 5.43376476, 6.08313237, 5.6998286, 6.01741789, 5.96039361, 6.1890348, 5.92560495, 6.44386318, 6.50940458, 6.03541644, 5.92912074, 7.06657009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
