# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = glm_multi_beta_binomial_model
# start_datetime = 2025-11-25 20:18:30 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001 (Default)
#     tol_obj = 1e-12 (Default)
#     tol_rel_obj = 0.01
#     tol_grad = 1e-08 (Default)
#     tol_rel_grad = 1e+07 (Default)
#     tol_param = 1e-08 (Default)
#     history_size = 100
#     num_psis_draws = 1000 (Default)
#     num_paths = 50
#     save_single_paths = false (Default)
#     psis_resample = false
#     calculate_lp = true (Default)
#     max_lbfgs_iters = 100
#     num_draws = 80
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmpb3Vaz5/standata-ba3139bc9c3.json
# init = 2 (Default)
# random
#   seed = 70169
# output
#   file = /home/rstudio/haydar-scrna/analyses/murine-cart-tumor/sccomp_draws_files/glm_multi_beta_binomial-202511252018-1-0f3908.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 9
#   profile_file = /home/rstudio/haydar-scrna/analyses/murine-cart-tumor/sccomp_draws_files/glm_multi_beta_binomial-profile-202511252018-1-304e00.csv
#   save_cmdstan_config = false (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --include-paths=/usr/local/lib/R/site-library/sccomp/stan --name=glm_multi_beta_binomial_model
lp_approx__,lp__,path__,beta_raw.1.1,beta_raw.2.1,beta_raw.3.1,beta_raw.4.1,beta_raw.5.1,beta_raw.6.1,beta_raw.1.2,beta_raw.2.2,beta_raw.3.2,beta_raw.4.2,beta_raw.5.2,beta_raw.6.2,beta_raw.1.3,beta_raw.2.3,beta_raw.3.3,beta_raw.4.3,beta_raw.5.3,beta_raw.6.3,beta_raw.1.4,beta_raw.2.4,beta_raw.3.4,beta_raw.4.4,beta_raw.5.4,beta_raw.6.4,beta_raw.1.5,beta_raw.2.5,beta_raw.3.5,beta_raw.4.5,beta_raw.5.5,beta_raw.6.5,beta_raw.1.6,beta_raw.2.6,beta_raw.3.6,beta_raw.4.6,beta_raw.5.6,beta_raw.6.6,beta_raw.1.7,beta_raw.2.7,beta_raw.3.7,beta_raw.4.7,beta_raw.5.7,beta_raw.6.7,beta_raw.1.8,beta_raw.2.8,beta_raw.3.8,beta_raw.4.8,beta_raw.5.8,beta_raw.6.8,beta_raw.1.9,beta_raw.2.9,beta_raw.3.9,beta_raw.4.9,beta_raw.5.9,beta_raw.6.9,alpha.1.1,alpha.1.2,alpha.1.3,alpha.1.4,alpha.1.5,alpha.1.6,alpha.1.7,alpha.1.8,alpha.1.9,prec_coeff.1,prec_coeff.2,prec_sd,mix_p,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,precision.1.1,precision.2.1,precision.3.1,precision.4.1,precision.5.1,precision.6.1,precision.7.1,precision.8.1,precision.9.1,precision.1.2,precision.2.2,precision.3.2,precision.4.2,precision.5.2,precision.6.2,precision.7.2,precision.8.2,precision.9.2,precision.1.3,precision.2.3,precision.3.3,precision.4.3,precision.5.3,precision.6.3,precision.7.3,precision.8.3,precision.9.3,precision.1.4,precision.2.4,precision.3.4,precision.4.4,precision.5.4,precision.6.4,precision.7.4,precision.8.4,precision.9.4,precision.1.5,precision.2.5,precision.3.5,precision.4.5,precision.5.5,precision.6.5,precision.7.5,precision.8.5,precision.9.5,precision.1.6,precision.2.6,precision.3.6,precision.4.6,precision.5.6,precision.6.6,precision.7.6,precision.8.6,precision.9.6,precision.1.7,precision.2.7,precision.3.7,precision.4.7,precision.5.7,precision.6.7,precision.7.7,precision.8.7,precision.9.7,precision.1.8,precision.2.8,precision.3.8,precision.4.8,precision.5.8,precision.6.8,precision.7.8,precision.8.8,precision.9.8,precision.1.9,precision.2.9,precision.3.9,precision.4.9,precision.5.9,precision.6.9,precision.7.9,precision.8.9,precision.9.9,precision.1.10,precision.2.10,precision.3.10,precision.4.10,precision.5.10,precision.6.10,precision.7.10,precision.8.10,precision.9.10,precision.1.11,precision.2.11,precision.3.11,precision.4.11,precision.5.11,precision.6.11,precision.7.11,precision.8.11,precision.9.11,precision.1.12,precision.2.12,precision.3.12,precision.4.12,precision.5.12,precision.6.12,precision.7.12,precision.8.12,precision.9.12,alpha_normalised.1.1,alpha_normalised.1.2,alpha_normalised.1.3,alpha_normalised.1.4,alpha_normalised.1.5,alpha_normalised.1.6,alpha_normalised.1.7,alpha_normalised.1.8,alpha_normalised.1.9,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,log_lik.103,log_lik.104,log_lik.105,log_lik.106,log_lik.107,log_lik.108
4.16655454, -771.228545, 13, 1.88024784, 0.165515355, -1.08450324, -0.735839326, 0.0431591847, -0.849401169, 0.480181672, 0.30702837, 0.14785728, -0.138279034, 0.381730564, -0.294743922, 1.7602186, 0.300786158, -0.662355791, -0.647583158, -0.217009877, -0.940064023, 0.639278516, -0.183922796, 1.51034896, 1.16866068, 0.914608135, 0.751209609, 0.355697007, -0.0645776151, 0.393761986, 0.765515341, -0.460203926, 0.367375625, 0.469905087, -0.741042441, -1.11967853, -0.891864518, -0.152267028, -0.704058756, -1.52346, 0.45996708, 0.183109095, 1.09318018, -0.131687436, 0.924736635, -1.62119483, 0.186208163, 0.451849093, -0.144062005, -0.020652784, 1.1693554, -2.44087389, -0.429962274, 0.179611152, -0.469728151, -0.357676833, -0.424409393, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 4.63000723, -0.41342336, 0.711512448, 0.672602382, 1.88024784, 0.165515355, -1.08450324, -0.735839326, 0.0431591847, -0.849401169, 0.480181672, 0.30702837, 0.14785728, -0.138279034, 0.381730564, -0.294743922, 1.7602186, 0.300786158, -0.662355791, -0.647583158, -0.217009877, -0.940064023, 0.639278516, -0.183922796, 1.51034896, 1.16866068, 0.914608135, 0.751209609, 0.355697007, -0.0645776151, 0.393761986, 0.765515341, -0.460203926, 0.367375625, 0.469905087, -0.741042441, -1.11967853, -0.891864518, -0.152267028, -0.704058756, -1.52346, 0.45996708, 0.183109095, 1.09318018, -0.131687436, 0.924736635, -1.62119483, 0.186208163, 0.451849093, -0.144062005, -0.020652784, 1.1693554, -2.44087389, -0.429962274, 0.179611152, -0.469728151, -0.357676833, -0.424409393, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 3.62072968, 4.74469493, 4.47101028, 3.77287216, 4.54400485, 5.80011538, 5.61927456, 5.69767225, 5.07466481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-3.20351197, -771.782663, 13, 1.89141141, 0.054226829, -0.6784379, -0.968159334, -0.22061492, -0.643059182, 0.27994038, 0.125078123, 0.302218881, -0.230919397, 0.638156063, -0.0408232381, 1.5222966, 0.259001794, -0.00556698509, -0.207757259, 0.11365477, -0.419484413, 0.767102416, 0.0844606974, 0.955557375, 1.06329733, 0.487256365, 1.13905751, 0.231180213, 0.269591895, 0.35495404, 0.679962907, 0.202937707, 0.316753117, 0.515943662, -0.522738675, -0.468408289, -0.978330704, -0.536058501, -0.923234326, -1.32903421, -0.10577367, -0.551974204, 0.870649706, -0.252283705, 0.436162557, -1.88671277, -0.263746713, 0.379493023, 0.242493692, -0.0861531147, 1.22025322, -1.99212769, 0.0998997195, -0.287835942, -0.471236937, -0.346894665, -1.08562524, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 4.63206174, -0.597955437, 0.583183944, 0.729661708, 1.89141141, 0.054226829, -0.6784379, -0.968159334, -0.22061492, -0.643059182, 0.27994038, 0.125078123, 0.302218881, -0.230919397, 0.638156063, -0.0408232381, 1.5222966, 0.259001794, -0.00556698509, -0.207757259, 0.11365477, -0.419484413, 0.767102416, 0.0844606974, 0.955557375, 1.06329733, 0.487256365, 1.13905751, 0.231180213, 0.269591895, 0.35495404, 0.679962907, 0.202937707, 0.316753117, 0.515943662, -0.522738675, -0.468408289, -0.978330704, -0.536058501, -0.923234326, -1.32903421, -0.10577367, -0.551974204, 0.870649706, -0.252283705, 0.436162557, -1.88671277, -0.263746713, 0.379493023, 0.242493692, -0.0861531147, 1.22025322, -1.99212769, 0.0998997195, -0.287835942, -0.471236937, -0.346894665, -1.08562524, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 2.95706588, 4.72885155, 4.10621782, 3.7583247, 4.83149521, 4.9388035, 5.76217881, 5.84983439, 5.37192361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.900444733, -773.414849, 13, 1.71766572, 0.11833576, -0.508579052, -0.627563503, -0.276071705, -0.656175198, 0.330861777, 0.395646182, 0.143263001, -0.184967564, 0.27261306, -0.360982564, 1.38162114, 0.188813478, -0.330186402, -0.135987014, 0.0872850373, -0.522902959, 1.02464736, -0.260682131, 1.00682843, 0.652474122, 0.931578861, 0.611571974, 0.171201062, 0.222483265, 0.338572645, 0.703998267, -0.126717537, 0.547861464, 0.132805484, -0.218645759, -0.362269818, -0.849077064, -0.222640597, -0.0793166304, -1.08083719, -0.0629248063, -0.295978297, 0.918179813, -0.410263946, 0.125176434, -1.83156873, 0.638788789, 0.470963572, 0.040033827, 0.0997198762, 0.828645188, -1.84639663, -1.02181478, -0.462614076, -0.517090883, -0.355503049, -0.493877709, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 4.02480652, -0.762160293, 0.273328032, 0.290576601, 1.71766572, 0.11833576, -0.508579052, -0.627563503, -0.276071705, -0.656175198, 0.330861777, 0.395646182, 0.143263001, -0.184967564, 0.27261306, -0.360982564, 1.38162114, 0.188813478, -0.330186402, -0.135987014, 0.0872850373, -0.522902959, 1.02464736, -0.260682131, 1.00682843, 0.652474122, 0.931578861, 0.611571974, 0.171201062, 0.222483265, 0.338572645, 0.703998267, -0.126717537, 0.547861464, 0.132805484, -0.218645759, -0.362269818, -0.849077064, -0.222640597, -0.0793166304, -1.08083719, -0.0629248063, -0.295978297, 0.918179813, -0.410263946, 0.125176434, -1.83156873, 0.638788789, 0.470963572, 0.040033827, 0.0997198762, 0.828645188, -1.84639663, -1.02181478, -0.462614076, -0.517090883, -0.355503049, -0.493877709, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 3.11848855, 4.12127833, 3.91963138, 2.8185049, 3.79632465, 4.01109796, 5.15099153, 4.7905015, 4.68880004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14.165511, -759.363136, 13, 2.03357003, -0.0864306116, -0.720523558, -0.59826698, -0.286065615, -1.26353438, 0.455601917, 0.16859753, 0.178111075, -0.414965971, 0.61757974, -0.301528336, 1.66805973, 0.054557833, -0.203043386, -0.294152982, 0.00954853209, -0.93913082, 0.765629211, 0.0672016394, 0.91949336, 0.977617374, 0.563473759, 0.748534498, 0.35201072, -0.0496270278, 0.48375426, 0.163160755, -0.245987985, 0.81544088, 0.552671563, -0.409400262, -1.02909244, -0.865341138, -0.239538061, -0.619045867, -1.35919432, 0.375939369, 0.0609292115, 1.02517762, 0.240270864, 0.312029545, -2.12997709, 0.371704315, 0.47339729, 0.418626776, 0.353893567, 1.39605484, -2.33837175, -0.492542785, -0.163025813, -0.411855458, -1.0131748, -0.148820359, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 4.72034647, -0.481719295, 0.382422815, 0.643395366, 2.03357003, -0.0864306116, -0.720523558, -0.59826698, -0.286065615, -1.26353438, 0.455601917, 0.16859753, 0.178111075, -0.414965971, 0.61757974, -0.301528336, 1.66805973, 0.054557833, -0.203043386, -0.294152982, 0.00954853209, -0.93913082, 0.765629211, 0.0672016394, 0.91949336, 0.977617374, 0.563473759, 0.748534498, 0.35201072, -0.0496270278, 0.48375426, 0.163160755, -0.245987985, 0.81544088, 0.552671563, -0.409400262, -1.02909244, -0.865341138, -0.239538061, -0.619045867, -1.35919432, 0.375939369, 0.0609292115, 1.02517762, 0.240270864, 0.312029545, -2.12997709, 0.371704315, 0.47339729, 0.418626776, 0.353893567, 1.39605484, -2.33837175, -0.492542785, -0.163025813, -0.411855458, -1.0131748, -0.148820359, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 3.17974118, 4.46681561, 3.95855172, 3.31094645, 4.40518252, 5.25638687, 5.76654795, 6.09771894, 5.5098669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.68845192, -770.372504, 13, 2.02916639, 0.209805485, -0.491864312, -0.542441795, -0.300313467, -0.774154395, 0.246984727, 0.360428025, 0.161103957, -0.368770903, 0.289085148, -0.554384552, 1.74249758, -0.140372036, -0.242759002, -0.880324792, -0.0171079849, -0.881464827, 0.578862934, -0.119690099, 1.24405781, 1.12829382, 0.698186468, 0.77582221, 0.117251237, -0.111223518, 0.345010594, 0.600529156, -0.170283027, 0.98695464, 0.332238257, -0.522653628, -0.858688032, -0.66334979, -0.446585537, -0.31463569, -1.41503048, 0.109222796, -0.470473628, 0.794770265, 0.0186827799, 0.585614755, -1.6455388, 0.508483384, 0.463723011, 0.287238378, -0.180967112, 0.403032264, -1.98643185, -0.294000409, -0.150110404, -0.355944335, 0.109302733, -0.226784406, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 4.16281527, -0.425143133, 0.412158072, 0.603654624, 2.02916639, 0.209805485, -0.491864312, -0.542441795, -0.300313467, -0.774154395, 0.246984727, 0.360428025, 0.161103957, -0.368770903, 0.289085148, -0.554384552, 1.74249758, -0.140372036, -0.242759002, -0.880324792, -0.0171079849, -0.881464827, 0.578862934, -0.119690099, 1.24405781, 1.12829382, 0.698186468, 0.77582221, 0.117251237, -0.111223518, 0.345010594, 0.600529156, -0.170283027, 0.98695464, 0.332238257, -0.522653628, -0.858688032, -0.66334979, -0.446585537, -0.31463569, -1.41503048, 0.109222796, -0.470473628, 0.794770265, 0.0186827799, 0.585614755, -1.6455388, 0.508483384, 0.463723011, 0.287238378, -0.180967112, 0.403032264, -1.98643185, -0.294000409, -0.150110404, -0.355944335, 0.109302733, -0.226784406, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 3.15293764, 4.19640279, 4.38152525, 2.96124092, 4.85772557, 5.2766896, 5.55615335, 5.34492875, 4.41250164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
