"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.90329533076512e-123,1.44400242387843,0.548,0.238,5.53222925277293e-119,"0","Ifi207"
3.57101135968915e-123,0.990423982893721,0.773,0.425,6.80456214588768e-119,"0","Rgs2"
9.93699399877257e-123,0.975914219934709,0.728,0.398,1.89349420646611e-118,"0","Macf1"
7.47061388576343e-122,1.14394447250885,0.704,0.372,1.42352547593222e-117,"0","S100a10"
8.66286997952545e-122,0.952667544982403,0.719,0.38,1.65070987459857e-117,"0","Evl"
8.99623253724071e-122,0.962895673941967,0.815,0.47,1.71423210997122e-117,"0","Fxyd5"
4.65255221386139e-121,0.950556758512333,0.611,0.283,8.86543824351288e-117,"0","Sgk1"
5.48903613499285e-121,0.868795956604475,0.821,0.466,1.04593583552289e-116,"0","Hcls1"
6.49086943974733e-121,1.03841986279479,0.605,0.273,1.23683517174385e-116,"0","Gde1"
1.66023396671933e-119,1.42514060966699,0.553,0.245,3.16357582358369e-115,"0","Ier3"
1.98289518032898e-118,1.00079973923021,0.803,0.489,3.77840676611686e-114,"0","Fosb"
4.52990541176608e-118,1.3294728078017,0.546,0.242,8.63173476212027e-114,"0","Ikbke"
3.20139220480834e-117,1.26378992074357,0.65,0.322,6.10025284626229e-113,"0","Prkch"
2.94453072928275e-116,0.98000416324235,0.82,0.495,5.61080330464828e-112,"0","Irf2bp2"
3.43670268768507e-116,0.759329411230598,0.891,0.52,6.5486369713839e-112,"0","Cotl1"
1.86945099363004e-115,0.936789862284734,0.789,0.451,3.56223886836203e-111,"0","Emp3"
3.71024716844296e-115,0.869712497763824,0.723,0.381,7.06987597946805e-111,"0","Itgb2"
4.21544184426702e-115,1.14429380743208,0.569,0.277,8.03252443425081e-111,"0","Tbxas1"
5.42712910388655e-115,1.45283903062277,0.575,0.271,1.03413945074558e-110,"0","Metrnl"
6.8318473317981e-115,0.964877684806668,0.793,0.47,1.30180850907413e-110,"0","Vps37b"
3.32407189813858e-114,1.22563267951673,0.655,0.34,6.33401900190306e-110,"0","Cxcr4"
1.99747152242062e-112,1.34861570347207,0.523,0.223,3.8061819859725e-108,"0","Tgm2"
1.04019760003257e-111,1.29019243977121,0.658,0.357,1.98209652686207e-107,"0","Ccrl2"
2.94255702018748e-111,1.25110145964216,0.607,0.311,5.60704240196725e-107,"0","Peds1"
3.25534187358831e-110,1.53997051817047,0.521,0.226,6.20305394012253e-106,"0","Cd28"
6.83547898724888e-110,1.16054101911539,0.612,0.314,1.30250052102027e-105,"0","Ptpre"
8.78473623145264e-110,1.10584749017878,0.602,0.288,1.6739314889033e-105,"0","Il2rb"
9.33702243913698e-110,0.90165363394262,0.523,0.253,1.77916962577755e-105,"0","Lrp1"
2.07187298532532e-109,1.41428801827482,0.508,0.221,3.94795397353739e-105,"0","Rnf125"
2.99470688743338e-109,0.84768633636045,0.714,0.378,5.70641397400431e-105,"0","Alox5ap"
