"cluster","pathway","NES","pval","padj"
"CD4+ Helper T cells","GOBP_TISSUE_REMODELING",2.1656493051245,8.76114443970779e-07,0.00139042420808956
"CD4+ Helper T cells","GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT",2.160258070651,1.99752115043037e-06,0.0015720491453887
"CD4+ Helper T cells","GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",2.11396763486282,6.86212417736497e-06,0.00324029503655174
"CD4+ Helper T cells","GOBP_MAMMARY_GLAND_MORPHOGENESIS",2.00786445702968,2.53896894929928e-05,0.00666056187699511
"CD4+ Helper T cells","GOBP_THYMIC_T_CELL_SELECTION",1.98090582903201,0.000111343416245782,0.0105152722302516
"CD4+ Helper T cells","GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT",1.97136888283202,5.70758790545339e-05,0.00842225940298465
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",1.93866127673747,0.000187883556555355,0.0143094540976514
"CD4+ Helper T cells","GOBP_MAMMARY_GLAND_DEVELOPMENT",1.91852671577298,0.000103076657313798,0.0105152722302516
"CD4+ Helper T cells","GOBP_T_CELL_SELECTION",1.91610434971889,0.000236255948092688,0.0153307989935722
"CD4+ Helper T cells","GOBP_REGULATION_OF_TISSUE_REMODELING",1.89762652128217,0.000977822571365493,0.030376830144657
"CD4+ Helper T cells","GOBP_CALCIUM_MEDIATED_SIGNALING",1.87263413998495,0.000162966765376423,0.0128254844351245
"CD4+ Helper T cells","GOBP_RESPONSE_TO_VITAMIN_D",1.87016036552474,0.00041505086098147,0.0184344598735786
"CD4+ Helper T cells","GOBP_CARTILAGE_DEVELOPMENT",1.86379771939546,0.000266227343810445,0.0153307989935722
"CD4+ Helper T cells","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION",1.85913096165083,0.00106400615320894,0.0313861565286888
"CD4+ Helper T cells","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",1.85795239599959,0.000527877055376481,0.0214882366852392
"CD4+ Helper T cells","GOBP_CHONDROCYTE_DIFFERENTIATION",1.85404823137261,0.000636929825064164,0.0231352510304075
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION",1.84417892198175,0.00126481919413322,0.0359787724981752
"CD4+ Helper T cells","GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS",1.83664797651413,0.000561815026096049,0.0221074212768795
"CD4+ Helper T cells","GOBP_SKELETAL_SYSTEM_DEVELOPMENT",1.83112262058534,3.61817957560212e-05,0.00720205787823313
"CD4+ Helper T cells","GOBP_NERVE_DEVELOPMENT",1.82827713713733,0.000801885159905731,0.0279826043086158
"CD4+ Helper T cells","GOBP_CARDIAC_CHAMBER_MORPHOGENESIS",1.80586815286253,0.00168499526305122,0.0423220618730204
"CD4+ Helper T cells","GOBP_RESPONSE_TO_VITAMIN",1.8056381101383,0.00168499526305122,0.0423220618730204
"CD4+ Helper T cells","GOBP_MUSCLE_ORGAN_MORPHOGENESIS",1.8044906505597,0.00104476991273129,0.0313861565286888
"CD4+ Helper T cells","GOBP_RESPONSE_TO_NUTRIENT",1.80404443786943,0.000371478647523679,0.0184344598735786
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION",1.79075625636941,0.00285548768360798,0.0576222771025508
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",1.78534037700984,0.00138746689287747,0.0389977301676632
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION",1.78021228250723,0.0014568133347181,0.0394817583338642
"CD4+ Helper T cells","GOBP_GLAND_MORPHOGENESIS",1.76747103846115,0.00208341488655308,0.047670820889515
"CD4+ Helper T cells","GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS",1.76461575975772,0.000969409460009687,0.030376830144657
"CD4+ Helper T cells","GOBP_SENSORY_ORGAN_MORPHOGENESIS",1.76448586571024,0.000938163327036001,0.0303425152757808
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS",1.76218699783141,0.000207431860105514,0.0148408067184581
"CD4+ Helper T cells","GOBP_INNER_EAR_MORPHOGENESIS",1.76091149427356,0.00209985826874611,0.047670820889515
"CD4+ Helper T cells","GOBP_INFLAMMATORY_RESPONSE",1.75858930684946,1.17782652104156e-06,0.00139042420808956
"CD4+ Helper T cells","GOBP_TISSUE_MORPHOGENESIS",1.75708769227728,6.99245119673824e-05,0.00971128075029352
"CD4+ Helper T cells","GOBP_LACTATION",1.75371762609781,0.00225864429879226,0.0503081055608351
"CD4+ Helper T cells","GOBP_CONNECTIVE_TISSUE_DEVELOPMENT",1.75172826459517,0.000416950864294715,0.0184344598735786
"CD4+ Helper T cells","GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM",1.74191210312146,9.90962981123306e-05,0.0105152722302516
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION",1.73358823828327,5.18906323698559e-05,0.00821915916401006
"CD4+ Helper T cells","GOBP_REGULATION_OF_T_CELL_ACTIVATION",1.73312663842255,3.66051226339676e-05,0.00720205787823313
"CD4+ Helper T cells","GOBP_EPITHELIAL_TUBE_MORPHOGENESIS",1.73179363278534,0.000607028201592526,0.0229502877616976
"CD4+ Helper T cells","GOBP_CELLULAR_RESPONSE_TO_NUTRIENT",1.72875859699184,0.00718475583120723,0.0932474145587856
"CD4+ Helper T cells","GOBP_RESPONSE_TO_ETHANOL",1.71980951183929,0.00194045354698016,0.0458141082442017
"CD4+ Helper T cells","GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",1.71353640305883,0.00105219094274871,0.0313861565286888
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION",1.7050624690157,0.00604325241182069,0.0854378379898721
"CD4+ Helper T cells","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",1.70391700810358,0.000465959797093739,0.0196451978738985
"CD4+ Helper T cells","GOBP_BONE_REMODELING",1.70106230947311,0.00342107234168971,0.0638876132625883
"CD4+ Helper T cells","GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",1.69754888022374,0.00206954856451279,0.047670820889515
"CD4+ Helper T cells","GOBP_LYMPHOCYTE_COSTIMULATION",1.69749858713599,0.00647626061880185,0.0888979727964602
"CD4+ Helper T cells","GOBP_NEURON_PROJECTION_GUIDANCE",1.69123198538853,0.00508386266944949,0.0816530596093214
"CD4+ Helper T cells","GOBP_ANIMAL_ORGAN_FORMATION",1.68923448014693,0.00453959560777955,0.0765570373569108
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",1.68630149211886,0.00220476911548929,0.0495758083968593
"CD4+ Helper T cells","GOBP_EAR_DEVELOPMENT",1.68348232896716,0.00401624552185454,0.0697232035080777
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",1.68186698895242,0.00365597761979292,0.0661334874561876
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",1.68186163622937,0.00499033447877092,0.0816530596093214
"CD4+ Helper T cells","GOBP_ADAPTIVE_IMMUNE_RESPONSE",1.68123491888393,9.68104345145873e-05,0.0105152722302516
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",1.68066073936825,0.000263861901935606,0.0153307989935722
"CD4+ Helper T cells","GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION",1.67587444418569,0.00104559900433294,0.0313861565286888
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT",1.66982488965595,9.4231823450435e-05,0.0105152722302516
"CD4+ Helper T cells","GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS",1.66965839102777,0.00549250018359387,0.0825974072195231
"CD4+ Helper T cells","GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION",1.66543273056834,1.28049699625551e-05,0.00431893344022751
"CD4+ Helper T cells","GOBP_IMMUNE_SYSTEM_DEVELOPMENT",1.66464855291252,0.00095816417711344,0.030376830144657
