"cluster","pathway","NES","pval","padj"
"Activated microglia","GOBP_MUSCLE_ORGAN_DEVELOPMENT",1.87612396403392,3.94620896842317e-05,0.00353033925405857
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION",1.86870060885823,0.000516646344251975,0.0214592749416088
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS",1.86044872821573,0.000383603847941969,0.0171588951983273
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH",1.85579765209554,0.000164259808425122,0.0106130087332454
"Activated microglia","GOBP_NEPHRON_DEVELOPMENT",1.84185041855853,0.00081242551745118,0.0277897316704624
"Activated microglia","GOBP_EMBRYONIC_ORGAN_DEVELOPMENT",1.80795593960267,0.000196884017950575,0.012051374361922
"Activated microglia","GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",1.77716486544098,0.00146527610688239,0.0448451608501111
"Activated microglia","GOBP_RENAL_SYSTEM_DEVELOPMENT",1.77713523148919,0.000379715856527782,0.0171588951983273
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",1.7769011389535,0.00095715693449665,0.0309214865227668
"Activated microglia","GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",1.76018962739254,0.00159403124604996,0.0463464584789026
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS",1.75640527620161,0.000890048855840206,0.0295750519812046
"Activated microglia","GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1",1.72492446362386,0.00240353953972805,0.0621181441045272
"Activated microglia","GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",1.72216617235288,0.00350972878055603,0.0770153692789936
"Activated microglia","GOBP_MUSCLE_STRUCTURE_DEVELOPMENT",1.71801770594827,3.54686923775276e-05,0.00343750743625538
"Activated microglia","GOBP_MIRNA_TRANSCRIPTION",1.71391863232248,0.00341113506169151,0.0762913476297544
"Activated microglia","GOBP_MUSCLE_TISSUE_DEVELOPMENT",1.71367925642432,0.000778327050270573,0.0277897316704624
"Activated microglia","GOBP_INTERLEUKIN_1_BETA_PRODUCTION",1.69881399199175,0.0018986837761601,0.0513527728296325
"Activated microglia","GOBP_CARBOHYDRATE_TRANSPORT",1.6980157132503,0.00489031310079751,0.0932366251840574
"Activated microglia","GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT",1.6980157132503,0.00489031310079751,0.0932366251840574
"Activated microglia","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",1.68809719878777,0.000536228650048097,0.0215046179312392
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE",1.68721647895601,0.00159327720072526,0.0463464584789026
"Activated microglia","GOBP_SENSORY_ORGAN_MORPHOGENESIS",1.68319906585982,0.00403373357400409,0.0823023183608203
"Activated microglia","GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",1.68241383777957,0.00373304083326586,0.078936845256149
"Activated microglia","GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS",1.68110881600882,9.17368262327434e-07,0.000355633096362269
"Activated microglia","GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS",1.67066032006884,0.00200560410415259,0.0530117630256696
"Activated microglia","GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",1.66198959989695,2.28502824062343e-05,0.00241589803985913
"Activated microglia","GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS",1.6384137925857,0.00410806025562142,0.0823736909877192
"Activated microglia","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",1.62523333888207,8.29179597282238e-06,0.00120541983954905
