"cluster","pathway","NES","pval","padj"
"Angiogenic TAMs","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TCONV_CD4_TCELL_UP",1.95979039119819,0.000210284086724226,0.00470724341090976
"Angiogenic TAMs","GSE9601_UNTREATED_VS_NFKB_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_UP",1.95902817956902,6.88772279535238e-05,0.00218520683080575
"Angiogenic TAMs","GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP",1.95731862040606,7.98840590556836e-06,0.000406022957302408
"Angiogenic TAMs","GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP",1.9566941203409,6.01948871207627e-06,0.000318968864626084
"Angiogenic TAMs","HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP",1.95040989674168,0.000403640528033526,0.00741894269422506
"Angiogenic TAMs","GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_UP",1.9481427089032,5.82775370620232e-06,0.000318788390790378
"Angiogenic TAMs","GSE10325_BCELL_VS_MYELOID_DN",1.94658649199765,4.00882943398877e-06,0.000252759233046811
"Angiogenic TAMs","GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP",1.94485462786916,1.56323250367104e-06,0.000126200493177291
"Angiogenic TAMs","FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN",1.94269636374712,3.52647452247949e-06,0.000228121683071043
"Angiogenic TAMs","GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN",1.94078611253766,5.27871518523184e-06,0.000309332709854586
"Angiogenic TAMs","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP",1.93958615324725,1.1838817711153e-05,0.0005687840869589
"Angiogenic TAMs","GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_DN",1.93390659294094,9.99750528750553e-06,0.00048821150820652
"Angiogenic TAMs","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP",1.93052842772018,1.43008929948984e-05,0.000659562481551748
"Angiogenic TAMs","GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN",1.92467671860398,1.89369945466598e-05,0.000821028971649876
"Angiogenic TAMs","GSE39916_B_CELL_SPLEEN_VS_PLASMA_CELL_BONE_MARROW_DN",1.92042056827088,1.69208569777444e-05,0.000752524898269148
"Angiogenic TAMs","GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN",1.91539983339491,5.52112679483504e-06,0.000316100374311188
"Angiogenic TAMs","GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP",1.91452608995386,9.63089801802699e-05,0.00280535105425687
"Angiogenic TAMs","GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN",1.91231799902244,5.96898602984552e-06,0.000318968864626084
"Angiogenic TAMs","GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP",1.91111723688539,3.88594095304174e-05,0.0013727568714256
"Angiogenic TAMs","GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP",1.91090600016733,0.000315714220926901,0.00614286146264412
"Angiogenic TAMs","GSE7460_TCONV_VS_TREG_THYMUS_DN",1.91005033211102,2.09467871177968e-05,0.000891760227638853
"Angiogenic TAMs","GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_UP",1.90967060526948,2.41337875648596e-05,0.000993474345955087
"Angiogenic TAMs","GSE38304_MYC_NEG_VS_POS_GC_BCELL_DN",1.90744293784569,4.05769353881598e-05,0.00140356746644739
"Angiogenic TAMs","GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP",1.90586028285919,2.20650288318986e-06,0.000164038669569682
"Angiogenic TAMs","GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN",1.90516116638408,9.26471081307193e-06,0.000461475245599113
"Angiogenic TAMs","GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP",1.90446993140658,2.21608001961135e-05,0.000927587779637322
