"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.3490541377692e-39,0.605823226199143,0.421,0.155,8.2871226595192e-35,"1","Golph3"
4.5583254423807e-39,2.14349751994957,0.11,0.008,8.68588913045642e-35,"1","Slc26a11"
5.59561981445873e-39,0.589737396059691,0.292,0.09,1.06624535564511e-34,"1","Psmd3"
5.62155350192919e-39,1.93393665107495,0.136,0.016,1.07118701979261e-34,"1","Armc7"
6.21785297162297e-39,0.903624467735414,0.15,0.026,1.18481188374276e-34,"1","Phc3"
6.76253308634453e-39,0.892022193239725,0.184,0.038,1.28860067960295e-34,"1","Smim15"
7.23301753248799e-39,2.08528111070553,0.119,0.009,1.37825149081559e-34,"1","Lta"
7.24540689131665e-39,1.27564823160131,0.135,0.022,1.38061228314039e-34,"1","Zfp282"
7.35086783807375e-39,1.03281930593895,0.147,0.027,1.40070786654495e-34,"1","Xylt2"
8.44216713991984e-39,1.80994593307355,0.11,0.007,1.60865494851173e-34,"1","Tent5a"
9.02773675649205e-39,1.97655431817831,0.112,0.008,1.72023523894956e-34,"1","Selenon"
9.72318068896611e-39,0.830318856358383,0.198,0.043,1.85275208028249e-34,"1","Mnt"
1.00387464111786e-38,1.48339495932669,0.101,0.014,1.91288312865008e-34,"1","Cebpd"
1.18422999550371e-38,0.685946502828751,0.253,0.073,2.25655025643232e-34,"1","Emc4"
1.2357357443277e-38,0.763659974739774,0.212,0.054,2.35469446081644e-34,"1","Ints14"
1.39724576149027e-38,1.0439640356994,0.163,0.032,2.66245179851971e-34,"1","Cpsf2"
1.45085624994374e-38,0.881730072254209,0.175,0.028,2.7646065842678e-34,"1","Slc38a9"
1.4725402929251e-38,0.515484559167158,0.26,0.08,2.80592552816877e-34,"1","Rhbdf2"
1.4806031689516e-38,1.97275173486855,0.104,0.008,2.82128933843728e-34,"1","Rxra"
1.60846000432359e-38,0.814099722330959,0.258,0.073,3.0649205382386e-34,"1","Uxt"
1.60926330409063e-38,0.619698832672105,0.214,0.049,3.0664512259447e-34,"1","Eif2ak2"
1.95271042625303e-38,1.52442377789062,0.136,0.025,3.72088971722515e-34,"1","Plxna1"
2.01050690222308e-38,0.678600308669103,0.23,0.051,3.83102090218609e-34,"1","Atg7"
2.05053781082079e-38,0.60058210411178,0.745,0.377,3.90729979851902e-34,"1","Naca"
2.20501446597741e-38,0.970508980282272,0.239,0.061,4.20165506491995e-34,"1","Zfp263"
2.27897828619469e-38,2.94409371680051,0.127,0.01,4.34259312434397e-34,"1","Ms4a7"
2.48772843501305e-38,1.56711900742515,0.12,0.016,4.74036653291736e-34,"1","Smyd5"
2.62478913173513e-38,0.555520750852762,0.315,0.117,5.00153569052128e-34,"1","Epm2aip1"
2.9160225502928e-38,1.34738178052602,0.117,0.014,5.55648096958293e-34,"1","Xrcc6"
3.63185448467238e-38,1.56903695763383,0.14,0.022,6.92049872054323e-34,"1","Sec24a"
3.69875806987292e-38,0.930366753334184,0.242,0.067,7.04798350214286e-34,"1","Hspe1"
4.26600259439801e-38,2.1824426131917,0.12,0.008,8.12886794362541e-34,"1","Raph1"
6.05131363252335e-38,0.680344646507332,0.271,0.082,1.15307781267732e-33,"1","Srp68"
6.14405622543119e-38,1.15593078283616,0.175,0.033,1.17074991375591e-33,"1","Gmppb"
6.1937641981645e-38,1.64011818755211,0.126,0.022,1.18022176796025e-33,"1","Vat1"
6.29299500755048e-38,0.632880857128268,0.23,0.061,1.19913019868874e-33,"1","Alpk1"
6.29671114295803e-38,0.597302436080722,0.152,0.032,1.19983830829065e-33,"1","Eif1b"
6.68319622027269e-38,1.79566777360766,0.133,0.012,1.27348303977296e-33,"1","Sesn1"
6.86216318779485e-38,1.66668823406789,0.108,0.011,1.30758519543431e-33,"1","Nars2"
7.50579174386803e-38,1.3669543597961,0.159,0.023,1.43022861679405e-33,"1","Mettl4"
8.65512449734466e-38,0.663353819839341,0.267,0.074,1.64923397296903e-33,"1","Slamf1"
9.15032580655414e-38,0.820573162234145,0.165,0.03,1.74359458243889e-33,"1","Mcm2"
9.40806956568031e-38,0.602063590292463,0.234,0.069,1.79270765574038e-33,"1","Snrpg"
9.90337053016326e-38,0.724976330457126,0.242,0.067,1.88708725452261e-33,"1","Tpp1"
1.04885277585196e-37,0.726436430038608,0.202,0.043,1.99858896438591e-33,"1","Ganab"
1.10136611361565e-37,0.811347091492852,0.265,0.076,2.09865312949461e-33,"1","Ctdsp1"
1.10969631678536e-37,0.742775714335516,0.198,0.054,2.11452633163451e-33,"1","Gmppa"
1.11191209965874e-37,1.19292300893939,0.129,0.017,2.11874850589972e-33,"1","Pfkfb4"
1.1468904151666e-37,0.931287693383291,0.108,0.018,2.18539968609996e-33,"1","Dolk"
1.26771644044568e-37,0.617996885765633,0.25,0.072,2.41563367726924e-33,"1","Rmi1"
1.26802657796346e-37,1.54439293834475,0.108,0.011,2.41622464430937e-33,"1","Hirip3"
1.40379727885449e-37,1.04876317541652,0.188,0.045,2.67493571485722e-33,"1","Eif4a1"
1.44353975940632e-37,0.812161089736661,0.181,0.038,2.75066501154875e-33,"1","Ptrhd1"
