"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Itm2c",6.38017927936538e-225,0.514333236387595,0.691,0.64,1.21574316168307e-220
"Itpa",1.93344225503012e-13,-0.485851287786343,0.025,0.036,3.6841742169599e-09
"Itpk1",1.02390917784944e-10,0.367081084669311,0.112,0.098,1.9510589383921e-06
"Itpka",0.103840057745605,-1.20441517650295,0,0.001,1
"Itpkb",2.85742128567979e-19,0.475488947626056,0.341,0.306,5.44481625986283e-15
"Itpkc",0.603867538452197,0.568533656400827,0.115,0.112,1
"Itpr1",7.21216813207805e-48,0.196851819844571,0.005,0.005,1.37427863756747e-43
"Itpr2",1.46708504468726e-31,0.240876581561098,0.159,0.194,2.79553055265156e-27
"Itpr3",0.000194935265953159,0.693881382717795,0.009,0.008,1
"Itprid1",0.221713389140155,-3.17168707404025,0,0,1
"Itprid2",2.88649219156673e-20,0.0506353702223296,0.2,0.231,5.5002108710304e-16
"Itprip",6.29007153780343e-05,0.895116690595395,0.03,0.022,1
"Itpripl1",0.0864053620087037,0.442892531610092,0.016,0.017,1
"Itpripl2",0.418665411557762,0.367394290554961,0.121,0.12,1
"Itsn1",4.99502393831607e-112,-0.819247856607843,0.033,0.074,9.51801811446127e-108
"Itsn2",7.26849237744693e-145,-0.326688899857932,0.11,0.18,1.38501122252251e-140
"Ivd",2.479773419346e-20,0.000907370844750455,0.05,0.057,4.72520825056379e-16
"Ivl",0.166453109898743,-0.892597477067538,0,0,1
"Ivns1abp",4.93730330496579e-31,-0.0819189715857895,0.522,0.58,9.40803144761232e-27
"Iws1",3.39402774144483e-63,-0.0754389070551459,0.079,0.119,6.46731986132312e-59
"Iyd",0.411983623519001,1.40269538578712,0,0,1
"Izumo1",0.189950526034191,-0.885346754036335,0.001,0.001,1
"Izumo1r",0.449424241039919,-2.8175458293577,0,0,1
"Izumo2",0.232703212040103,-2.05492878621291,0,0,1
"Izumo3",0.337135699093096,1.36185081511276,0,0,1
"Izumo4",5.19995213586047e-15,-0.509992765541512,0.002,0.005,9.90850879488212e-11
"Jade1",0.00048286556640639,-0.0309151553754288,0.018,0.023,1
"Jade2",1.8956816944246e-31,0.187676813633608,0.118,0.145,3.61222146872608e-27
"Jade3",2.28391959265158e-43,-1.04183507758477,0.005,0.015,4.35200878379759e-39
"Jag1",4.12924402428058e-46,-0.466045229806151,0.04,0.063,7.86827448826664e-42
"Jag2",0.881990826850508,0.650455329661561,0.008,0.006,1
"Jagn1",4.93672254256186e-69,-0.818082290870718,0.012,0.037,9.40692480485163e-65
"Jak1",5.14118237160794e-233,-0.34929539311963,0.233,0.35,9.79652300909893e-229
"Jak2",2.51639240316327e-63,-0.100993075856892,0.212,0.252,4.79498572422761e-59
"Jak3",5.68309440515721e-61,-0.0484565460571126,0.081,0.113,1.08291363890271e-56
"Jakmip2",0.00238817946562294,0.970908443447505,0.003,0.002,1
"Jakmip3",0.334915767345321,0.118670877706373,0.003,0.003,1
"Jam2",1.19480386017324e-79,-0.241488913952502,0.035,0.064,2.27669875556011e-75
"Jam3",0.182147803901013,0.638428645473362,0.001,0.001,1
"Jaml",0.029785660484228,0.07310332991853,0.018,0.018,1
"Jarid2",6.68576405639312e-196,-0.679014280784387,0.078,0.139,1.27397234094571e-191
"Jazf1",1.52073113887231e-11,-2.26415559614351,0,0.001,2.8977531851212e-07
"Jcad",0.00142291816235473,-1.87491205316846,0,0,1
"Jchain",0.956080150318997,-0.773178113057051,0,0,1
"Jdp2",5.96302961240045e-54,-0.194741779433911,0.207,0.258,1.13625529264291e-49
"Jhy",0.0949851265800093,-1.92606044126972,0,0,1
"Jkamp",4.46963352482802e-98,-0.769963154706912,0.027,0.061,8.51688668155979e-94
"Jmjd1c",9.79740776770023e-113,-0.375030383396138,0.429,0.517,1.86689605013528e-108
"Jmjd4",7.11034800863342e-10,0.0910626530403835,0.008,0.009,1.3548768130451e-05
"Jmjd6",1.39875738164609e-30,0.10038431318316,0.082,0.108,2.66533219072663e-26
"Jmjd7",0.51296006496057,0.738850670322019,0.008,0.008,1
"Jmjd8",1.72637403690576e-05,0.332529526660625,0.021,0.024,0.328960572732393
