"cluster","pathway","NES","pval","padj"
"B cells","GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_DN",1.77831102160338,0.00246474077800816,0.0372976380500593
"B cells","GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",1.77753755963659,0.00149377907469603,0.0257954004877721
"B cells","GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_UP",1.77521182983447,0.00017033296106198,0.00510345860208897
"B cells","GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_UP",1.77093877357138,0.000294368068489242,0.00767940798964683
"B cells","GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_DN",1.77043501406817,0.000150591565659916,0.00462855963132081
"B cells","GSE3039_NKT_CELL_VS_B2_BCELL_UP",1.76665986570337,8.090621133688e-05,0.00290726952061274
"B cells","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",1.76629084280378,0.00162227543202648,0.027190751654121
"B cells","GSE3982_DC_VS_BCELL_DN",1.76540662933704,0.000634115783355778,0.0138965194316578
"B cells","GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP",1.76431834886994,0.00121307361497035,0.0222033361661427
"B cells","GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN",1.76387662857555,0.000174306316111579,0.00516263616265022
"B cells","GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN",1.76126621392069,0.000323765766314997,0.00827809403078257
"B cells","GSE40273_EOS_KO_VS_WT_TREG_DN",1.7611590860055,0.000213063044369045,0.00608911753117851
"B cells","GSE3982_MAC_VS_BCELL_DN",1.75894565513548,0.000526513372748132,0.0118030773055969
"B cells","GSE18893_TCONV_VS_TREG_24H_CULTURE_DN",1.75740430324008,0.000234251428587574,0.00654163846575699
"B cells","GSE7852_TREG_VS_TCONV_FAT_DN",1.75579565950898,0.000334184664020428,0.0084183528508651
"B cells","GSE22886_NAIVE_CD8_TCELL_VS_DC_UP",1.75343694263271,0.000284198907588726,0.0075379241202879
"B cells","GSE22886_NAIVE_CD4_TCELL_VS_DC_UP",1.75080129728033,0.00064176371135655,0.0140013359705333
"B cells","GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP",1.75029429282481,4.55299011019113e-05,0.0019154165462541
"B cells","GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_UP",1.7502707826382,0.000441356629381397,0.0103502417711475
"B cells","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN",1.74908299000732,0.00387925850855492,0.0513765212230566
"B cells","GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP",1.74870102738875,0.000446128006180991,0.0103820360295548
"B cells","GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN",1.74541971078762,0.000378091403665631,0.0092386634485697
"B cells","GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN",1.74333657858847,0.000924713016655512,0.0182958401311558
"B cells","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_14DY_UP",1.74194282506066,0.00524982003180617,0.0627282897198942
"B cells","GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN",1.74190992254402,6.08656072783664e-05,0.00230581568038277
"B cells","GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP",1.74046062032288,5.93407490037362e-05,0.00228345071166346
"B cells","GSE27786_BCELL_VS_NKCELL_UP",1.73878999778395,0.00259722943811578,0.0386914737618995
"B cells","GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",1.73421678943267,0.000441512370807032,0.0103502417711475
"B cells","GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP",1.73259762675957,5.78513846793942e-05,0.00224380727720793
"B cells","GSE3039_B2_VS_B1_BCELL_UP",1.73221971558774,0.000492343794626241,0.0111392783534187
"B cells","GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN",1.7319428413986,0.00100633993757098,0.0195935588641809
"B cells","GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_UP",1.73193710535408,0.000573607187197438,0.0128000836704743
"B cells","GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP",1.72933771622433,0.000849789668143583,0.0170902144371098
"B cells","GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_DN",1.72895239266132,0.000180029852230536,0.00526829872964448
"B cells","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP",1.72823007474326,6.30547523926152e-05,0.00236682937864237
"B cells","GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN",1.72718606009056,0.000370680009714047,0.00910308144458567
"B cells","GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP",1.72405777605808,0.00236615114688784,0.0365929767558255
"B cells","GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_UP",1.72136875764837,0.00148474846518009,0.0257303749976422
"B cells","GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN",1.7213420499192,0.000171264008746182,0.00510345860208897
"B cells","GSE7460_TREG_VS_TCONV_ACT_DN",1.72120554341791,0.00240997832709664,0.036920263587841
"B cells","GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP",1.72120435407538,0.000721244606267546,0.0153248799601283
"B cells","GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_UP",1.72026118373382,0.00129223348727421,0.0233031182742031
"B cells","GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP",1.71973275518217,0.00038210171240867,0.00929020432110036
"B cells","GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN",1.71924590463211,9.73639569331709e-05,0.00328150108643039
"B cells","GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_UP",1.71892936720069,0.000343514101538198,0.00852159093511254
"B cells","GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP",1.71634179655746,0.000830436280256256,0.016895967322014
"B cells","GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN",1.71488376802478,0.000404030887471579,0.00967891640722356
"B cells","GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP",1.71352136539713,0.00121228126688945,0.0222033361661427
"B cells","GSE11386_NAIVE_VS_MEMORY_BCELL_DN",1.712044908845,0.000795333205143709,0.0163999720402418
"B cells","GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_UP",1.71039610806674,0.00132865789468944,0.0236114586594448
"B cells","GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP",1.70462323029317,0.000260457154481111,0.00703234317099001
"B cells","GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_UP",1.70297700269043,0.00131758335516121,0.0235861899511826
"B cells","GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN",1.70264804360166,0.00445454741202584,0.0563973399030318
"B cells","GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_UP",1.69938016544793,0.000759916945017632,0.0160073884064706
"B cells","GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP",1.69791867304372,0.000930297307422052,0.0183185490652938
"B cells","GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_DN",1.69719000222038,0.000689505031419919,0.0147789960024085
"B cells","GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP",1.6966405523568,0.000185054542246027,0.00538310445212103
"B cells","GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP",1.69470625649854,0.00158247358859232,0.0268271111079258
"B cells","GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_DN",1.6901949634674,0.000215871115848604,0.0061335008322798
"B cells","GSE7852_LN_VS_FAT_TCONV_UP",1.69010369672323,0.00319338106559093,0.0452349370073707
"B cells","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP",1.68841686979325,1.39887493041481e-06,9.6285940632918e-05
"B cells","GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP",1.68630708304107,0.0044482455871577,0.0563973399030318
"B cells","GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN",1.68552605179128,0.00111412815776239,0.0210658217852037
"B cells","GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN",1.68209183550157,0.00280998985765393,0.0408702989117702
"B cells","GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN",1.67917282499508,0.000645438120627412,0.0140189159800274
"B cells","GSE3982_DC_VS_NKCELL_DN",1.67861007867861,0.00271618425178311,0.0397424923307308
"B cells","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN",1.67747500133687,0.000790346790064438,0.0163662066230717
"B cells","GSE7852_LN_VS_THYMUS_TREG_UP",1.67654339207934,0.000773612222053613,0.016225935318352
"B cells","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN",1.67642013438243,0.00585766880838845,0.0686485071141352
"B cells","GSE13547_WT_VS_ZFX_KO_BCELL_UP",1.67582499554921,0.00324835733497525,0.0457484792392623
"B cells","GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN",1.67401254422515,0.00114207123614503,0.021466546657849
"B cells","GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN",1.6730283920431,0.00437622569928692,0.0562001903940265
"B cells","GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_DN",1.67302151172485,0.0011923151359976,0.0221553006449439
"B cells","GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP",1.67118091621235,0.00151647486037258,0.026003553132073
"B cells","GSE17186_MEMORY_VS_NAIVE_BCELL_UP",1.67072924801504,0.00335780140209758,0.04661811207969
"B cells","GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP",1.6675910233732,0.00117312725108758,0.0218819575422328
