"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Abca3",2.00026133460531e-117,-0.709962793304647,0.043,0.098,3.81149797309042e-113
"Abca4",0.730047953137347,4.29232899302685,0,0,1
"Abca5",0.0327050999962172,-0.0826133156914013,0.001,0.001,1
"Abca6",2.54184902905795e-15,-1.71865068966415,0.001,0.006,4.84349332486993e-11
"Abca7",1.52096565632725e-50,-0.343785349428942,0.049,0.081,2.89820005813158e-46
"Abca8a",0.0665798300894437,5.81509590419391,0,0,1
"Abca8b",0.126365378751808,3.71538217496836,0.001,0,1
"Abca9",0,-1.08565946385715,0.092,0.271,0
"Abcb10",5.57165396721237e-09,-0.26465266409961,0.013,0.021,0.000106167866345232
"Abcb11",0.177356359215056,0.982621651712813,0,0,1
"Abcb1a",4.10722954736099e-14,4.40172597158819,0,0,7.82632590249636e-10
"Abcb1b",1.24082527876008e-115,-0.389284597577884,0.05,0.108,2.36439256867734e-111
"Abcb4",1.6023604510121e-27,-0.17941799131615,0.022,0.041,3.05329783940355e-23
"Abcb5",1,0.00940854880943398,0,0,1
"Abcb6",2.03395201227104e-05,0.145331240552196,0.014,0.02,0.387569555938247
"Abcb7",4.10517381333518e-160,-0.781636527676817,0.047,0.121,7.82240870131018e-156
"Abcb8",8.25354061186977e-07,-0.331759311695847,0.006,0.009,0.0157271216359178
"Abcb9",0.000759776794270847,-0.142344539971607,0.002,0.003,1
"Abcc1",6.58426737966039e-53,-0.0747090612892927,0.068,0.105,1.25463214919429e-48
"Abcc10",7.02692941617759e-31,1.59384506559528,0.041,0.019,1.33898140025264e-26
"Abcc12",0.253175453043554,1.86535179739435,0,0,1
"Abcc2",0.699015764928683,1.55205002895151,0,0,1
"Abcc3",0.112194474239257,0.492177113256068,0.252,0.264,1
"Abcc4",8.24374925054827e-29,-1.08252147224655,0.003,0.008,1.57084641969197e-24
"Abcc5",8.14691738158321e-39,0.134430103893576,0.21,0.279,1.55239510706068e-34
"Abcc6",0.230331502047784,0.00940854880943398,0,0,1
"Abcc8",0.250453442694356,3.92756300609708,0.001,0,1
"Abcc9",0.532063762483955,0.00940854880943398,0,0,1
"Abcd1",1.99716314272649e-52,0.0852602917193308,0.241,0.303,3.80559436846532e-48
"Abcd2",7.95154206129596e-29,-0.0347085426563051,0.105,0.139,1.51516633977994e-24
"Abcd3",3.52295499361568e-155,-0.993762025130899,0.026,0.082,6.71299074033468e-151
"Abcd4",1.34821597478926e-20,0.0747481684021332,0.032,0.04,2.56902553996094e-16
"Abce1",1.90226837018287e-162,-1.69428956225959,0.008,0.043,3.62477237938345e-158
"Abcf1",8.4207661055786e-111,-0.349699792832437,0.099,0.172,1.604576981418e-106
"Abcf2",2.09536099762562e-106,-0.585408056360088,0.053,0.109,3.99271038097562e-102
"Abcf3",2.28833937631481e-07,0.256411491331751,0.083,0.1,0.00436043068156787
"Abcg1",1.71972590891488e-10,1.05822716499379,0.086,0.06,3.2769377194373e-06
"Abcg2",3.39303346411941e-138,-0.864159782767438,0.013,0.038,6.46542526587953e-134
"Abcg3",8.07320775372902e-37,-0.389029265890537,0.012,0.026,1.53834973747306e-32
"Abcg4",0.281130614677218,2.74097412996935,0.001,0,1
"Abcg5",0.712031221615377,0.997605149556769,0,0,1
"Abcg8",0.15595384125628,1.32560695462008,0,0,1
"Abhd10",1.61060618848021e-23,-0.0941994305685028,0.019,0.026,3.06901009214905e-19
"Abhd11",1.79831006538061e-11,0.281795688049859,0.077,0.087,3.42667982958276e-07
"Abhd12",1.43497391148715e-54,0.326493389082354,0.752,0.73,2.73434278833877e-50
"Abhd12b",0.69898317167509,3.65036564435347,0,0,1
"Abhd13",2.09413568780884e-07,0.255018762769805,0.014,0.021,0.00399037555311974
"Abhd14a",2.03680987545926e-10,0.0954850853055387,0.001,0.001,3.88114121768761e-06
"Abhd14b",2.36018194978033e-13,-2.34291625775818e-05,0.018,0.022,4.49732670530642e-09
"Abhd15",0.346897056516064,0.958980595100964,0.049,0.042,1
"Abhd16a",8.91378522130636e-51,-0.10490823666462,0.081,0.115,1.69852177391993e-46
"Abhd16b",0.0576340209593551,0.988230231988515,0,0,1
"Abhd17a",0.183691858605461,-0.122920094181771,0.004,0.009,1
"Abhd17b",8.10161807077576e-108,-0.262825702366242,0.08,0.112,1.54376332338632e-103
"Abhd17c",4.98399378688713e-174,-0.479616523919861,0.105,0.212,9.49700016091342e-170
"Abhd18",4.27719152813248e-23,0.101489051262478,0.009,0.014,8.15018845685644e-19
"Abhd2",1.08405212655003e-67,0.454250733744344,0.01,0.014,2.06566132714109e-63
"Abhd3",0.69715574987502,1.51782429783252,0.001,0.001,1
"Abhd4",6.65233893074885e-104,-1.00817712838224,0.029,0.087,1.26760318325419e-99
"Abhd5",2.59738506614649e-52,-0.426863193488325,0.028,0.053,4.94931724354214e-48
"Abhd6",6.26879020941535e-05,0.131944154581737,0.008,0.011,1
"Abhd8",0.00406626625047586,-3.65380393952919,0,0,1
"Abi1",0,-0.614229530374293,0.263,0.466,0
"Abi2",1.20038811783902e-97,-1.46500067927239,0.006,0.031,2.28733955854225e-93
"Abi3",3.67124334816379e-08,0.240157374253898,0.22,0.241,0.00069955541999261
"Abi3bp",0.466986988329654,2.97986833030788,0.001,0,1
"Abitram",2.0076972656888e-29,-0.354325087495946,0.012,0.026,3.82566713977001e-25
"Abl1",3.18586018137253e-63,0.0484734062725614,0.191,0.253,6.07065657560536e-59
"Abl2",2.84111981576815e-78,-0.204840605389675,0.176,0.248,5.41375380894621e-74
"Ablim1",5.43718123035791e-76,-1.48529281425029,0,0.003,1.0360548834447e-71
"Ablim2",0.228966732532667,2.84125597557004,0.001,0,1
"Ablim3",0.235665586418716,5.31135081928713,0,0,1
"Abo",0.994819619090801,1.92908995418371,0,0,1
"Abr",3.62685183076136e-67,-0.22640675732471,0.246,0.334,6.91096616351577e-63
"Abra",0.47375317585099,2.20981526979138,0,0,1
"Abracl",3.80398113116427e-203,-0.516962022674745,0.157,0.241,7.24848604543351e-199
"Abraxas1",1.85099969914801e-15,-0.945905870914486,0.002,0.008,3.52707992672652e-11
"Abraxas2",1.09386393856756e-179,-0.6618658724263,0.076,0.164,2.08435773494048e-175
"Abt1",0.0506517229996545,0.806079904643634,0.033,0.029,1
"Abtb1",2.88811697909002e-37,1.53222205260092,0.09,0.044,5.50330690365603e-33
"Abtb2",2.23878739339939e-47,-1.13102754527904,0.008,0.025,4.26600937812253e-43
"Abtb3",0.00549166576102047,1.19553107162011,0,0,1
"Acaa1a",0.362603292822053,0.85788373539187,0.008,0.006,1
"Acaa1b",0.996320585467161,1.11455360435082,0,0,1
"Acaa2",0.849263323079133,0.745039979977783,0.064,0.048,1
"Acaca",6.28335358800909e-32,-0.339285809806215,0.027,0.047,1.19729302619513e-27
"Acacb",0.521132931097144,0.00940854880943398,0,0,1
"Acad10",1.77385159042369e-05,0.0681113035813015,0.011,0.015,0.338007420555235
"Acad11",3.79593402563482e-19,-0.338519335044195,0.017,0.03,7.23315228584715e-15
"Acad12",1,0.00940854880943398,0,0,1
"Acad8",8.6780867145779e-48,-0.505168486913114,0.031,0.059,1.65360942346282e-43
"Acad9",4.59788111193789e-57,-0.453078475471302,0.022,0.045,8.76126245879766e-53
"Acadl",1.0144649025233e-110,-0.167698581505717,0.208,0.292,1.93306287175815e-106
"Acadm",3.62514331538397e-08,0.131425087755485,0.043,0.055,0.000690771058746416
"Acads",9.33988003375284e-25,-0.303554559818174,0.033,0.058,1.7797141404316e-20
"Acadsb",4.76879128156812e-62,-0.363558863536821,0.036,0.075,9.08693178702805e-58
"Acadvl",3.92973674463443e-22,0.224728553605019,0.042,0.063,7.48811336690091e-18
"Acan",0.0869076271872158,5.99929852802081,0,0,1
"Acap1",8.80571229239178e-25,-0.365702333656564,0.007,0.012,1.67792847731525e-20
"Acap2",5.8311961946185e-125,-0.185827474113864,0.22,0.331,1.11113443488456e-120
"Acap3",6.99570939955816e-14,-0.455463327229319,0.018,0.047,1.33303242608581e-09
"Acat1",5.04744489266261e-185,-1.44409906767083,0.022,0.098,9.61790624296861e-181
"Acat2",2.83078229840073e-08,0.901869153681196,0.002,0.002,0.000539405566960258
"Acat3",0.265103943053927,4.98168974715609,0,0,1
"Acbd3",1.60579247588691e-307,-0.561311079280521,0.205,0.363,3.05983756280251e-303
"Acbd4",0.0874782881182499,0.607367380438753,0.005,0.005,1
"Acbd5",1.38775144241565e-46,0.0679385088004225,0.079,0.112,2.64436037352303e-42
"Acbd6",0.229669168223452,0.861672615577454,0.058,0.044,1
"Acbd7",0.626252853697966,-0.0810160976757146,0,0,1
"Accs",8.16368684841541e-32,0.147386769476247,0.078,0.103,1.55559052896556e-27
"Accsl",0.473791305465368,0.231140378750698,0,0,1
"Acd",3.62414304193342e-55,-0.257289012970986,0.036,0.061,6.90580456640413e-51
"Ace",0.026518347982077,-0.467682806777137,0.007,0.008,1
"Ace2",0.245380682396196,1.54746643922555,0,0,1
"Acer1",0.409641679357411,0.00940854880943398,0,0,1
"Acer2",0.959384542105011,3.9786747886774,0,0,1
"Acer3",0,-1.3007907765706,0.066,0.234,0
"Ache",7.97413260888272e-07,1.10919639044409,0.051,0.04,0.015194709686226
"Acin1",4.79439108953482e-235,-0.368341519247012,0.228,0.368,9.13571222110861e-231
"Ackr1",0.861295347069403,5.75124006033599,0,0,1
"Ackr2",0.0447932656784135,3.66716481760182,0,0,1
"Ackr3",0.363367800080299,6.14192267655828,0,0,1
"Ackr4",0.402167333437298,0.00940854880943398,0,0,1
"Acly",1.34381763231722e-61,0.0065067196550852,0.314,0.411,2.56064449838047e-57
"Acmsd",0.314141074674503,3.54322236376931,0,0,1
"Acnat1",0.315760586850296,0.00940854880943398,0,0,1
"Acnat2",0.660105135002642,1.12859280449895,0,0,1
"Aco1",1.61002176208285e-71,-0.225192699973261,0.086,0.138,3.06789646764887e-67
"Aco2",2.14361671898688e-10,-1.48209729775037,0.001,0.003,4.0846616580295e-06
"Acod1",6.13869739016047e-237,-1.4212969345429,0.082,0.185,1.16972878769508e-232
"Acot1",0.00108233371640966,0.960121903587142,0.005,0.002,1
"Acot10",0.315760586850296,3.47409780825431,0,0,1
"Acot11",3.06635136387607e-12,0.96395683338056,0.003,0.002,5.84293252386584e-08
"Acot12",0.660067408942391,2.1149426975781,0,0,1
"Acot13",2.04329178561347e-82,-0.555664513385802,0.072,0.144,3.89349249748646e-78
"Acot2",5.19964329894696e-10,1.1200410754927,0.059,0.036,9.90792030614343e-06
"Acot3",0.15595384125628,0.00940854880943398,0,0,1
"Acot4",0.287769953912665,0.512459513809046,0.002,0.002,1
"Acot5",0.711982007351903,1.08754296072943,0,0,1
"Acot6",0.991106875529903,-0.324222563792134,0,0,1
"Acot7",4.06475430491908e-66,-1.72282159961462,0.004,0.02,7.74538932802331e-62
"Acot8",0.620089770776782,0.472565116210854,0.016,0.018,1
"Acot9",9.97850183317201e-80,-1.26493409175996,0.011,0.038,1.90140352431093e-75
"Acox1",3.74402706887307e-07,0.263386057183535,0.076,0.09,0.00713424357973764
"Acox2",0.00724469129902983,3.72055951536219,0,0,1
"Acox3",3.45709335240185e-72,-0.038680079079656,0.277,0.364,6.58749138300172e-68
"Acoxl",0.263779534820936,-0.915058646329742,0,0.001,1
"Acp1",2.27583866576307e-107,-0.758411415660835,0.037,0.086,4.33661057761153e-103
"Acp2",3.37516733418465e-214,-0.461580974686552,0.25,0.412,6.43138135528885e-210
"Acp4",0.318916787987563,-2.50472263748425,0,0,1
"Acp5",0.00067421462192257,-0.108588021113908,0.125,0.13,1
"Acp6",2.08058964716536e-75,-0.316792617629679,0.061,0.104,3.9645635726736e-71
"Acp7",1,0.00940854880943398,0,0,1
"Acpp",0.00062720184996027,-0.314368791286466,0.002,0.004,1
"Acr",0.555875640843054,4.2952030265208,0,0,1
"Acrbp",1.05308215950443e-09,0.0748592361981864,0.032,0.039,2.00664805493569e-05
"Acrv1",0.649463466000627,0.967778413300785,0,0,1
"Acsbg1",0.165702312762891,-0.666888065437515,0,0.001,1
"Acsbg2",0.993626741166655,0.329994016502813,0,0,1
"Acsf2",4.92130902951106e-137,-0.842147240025821,0.037,0.092,9.37755435573332e-133
"Acsf3",0.196959338563089,0.00151345871516151,0.034,0.042,1
"Acsl1",7.05814748496116e-124,-0.939227820035635,0.057,0.112,1.34493000325935e-119
"Acsl3",3.71331655631423e-83,-0.923871528355695,0.004,0.013,7.07572469805677e-79
"Acsl4",2.686615229585e-262,-0.476076940792956,0.141,0.265,5.11934531997422e-258
"Acsl5",0,-1.02322989447378,0.131,0.308,0
"Acsl6",1.00132525736866e-05,3.28067597336253,0.001,0,0.190802527791599
"Acsm1",0.559903737208816,2.47677676546208,0,0,1
"Acsm2",0.320509838111299,0.0684244344519094,0,0,1
"Acsm3",0.314127077715317,4.27725197948658,0,0,1
"Acsm4",0.15595384125628,3.80430961653864,0,0,1
"Acsm5",0.571498623635957,0.912821841286133,0,0,1
"Acss1",5.60814008395445e-12,0.346741545776632,0.088,0.11,1.06863109299752e-07
"Acss2",0.00213583749958181,0.205431219069697,0.002,0.003,1
"Acss3",0.98235107070391,0.00940854880943398,0,0,1
"Acta1",0.567510204742561,-1.38187148143614,0,0,1
"Acta2",0.205172637640486,4.57986066545776,0,0,1
"Actbl2",0.711998411528786,3.7926625499439,0,0,1
"Actc1",0.0248661524126703,2.23025307470708,0,0,1
"Acte1",0.315760586850296,3.23072803124315,0,0,1
"Actg1",4.67096210661966e-13,-0.000429686187839007,0.468,0.503,8.90051829416375e-09
"Actg2",0.0258210695954854,-0.708346291794522,0,0,1
"Actl10",0.984119427258582,0.649476097664071,0.001,0.001,1
"Actl11",0.320424748122805,-3.40069111139838,0,0,1
"Actl6a",2.77635457714907e-132,-1.07588108878111,0.017,0.061,5.29034364675755e-128
"Actl6b",0.68874431016327,2.75519114542662,0.001,0,1
"Actl7a",0.649425987830557,2.15728880022955,0,0,1
"Actl7b",0.822440185788756,0.942753869186303,0.001,0.001,1
"Actl9",0.731377873948712,1.28517640779267,0,0,1
"Actn1",6.27824878776686e-50,-0.146468894800589,0.038,0.048,1.19632030650898e-45
"Actn2",0.811410975712046,0.386989160268407,0.008,0.007,1
"Actn3",0.0909390675669131,-0.799047296294892,0,0.001,1
"Actn4",5.37453118406888e-07,0.541233178997484,0.08,0.082,0.0102411691712433
"Actr10",7.55981550394932e-20,-0.329543455810766,0.007,0.015,1.44052284427754e-15
"Actr1a",1.80227459565569e-28,-0.16958460896083,0.019,0.034,3.43423424202191e-24
"Actr1b",3.96676685808673e-17,0.206157742122843,0.118,0.148,7.55867424808426e-13
"Actr2",0,-1.06504242569353,0.27,0.555,0
"Actr3",0,-1.84915985874624,0.134,0.405,0
"Actr3b",0.817683123387076,0.374419821798954,0.003,0.007,1
"Actr5",0.000165542888056925,0.657008911619878,0.095,0.084,1
"Actr6",1.35317473435511e-17,-0.0502653741537231,0.019,0.026,2.57847445631366e-13
"Actr8",2.23086739851847e-22,0.0560864996559083,0.038,0.049,4.25091782787694e-18
"Actrt1",0.559858474308491,3.75346664544954,0,0,1
"Actrt2",0.320509837701074,1.46376403416367,0,0,1
"Actrt3",0.379183059708633,0.316566177177643,0,0.001,1
"Acvr1",3.31608259836294e-122,-0.330267190771673,0.085,0.16,6.31879539118058e-118
"Acvr1b",9.52792248761632e-52,-0.161866935000608,0.066,0.112,1.81554563001529e-47
"Acvr1c",0.988372381955152,0.00940854880943398,0,0,1
"Acvr2a",2.14540911815905e-09,-0.134666050078954,0.007,0.013,4.08807707465207e-05
"Acvr2b",7.43404902819981e-17,-0.184635079963551,0.023,0.044,1.41655804232347e-12
"Acvrl1",0.350593628692851,0.84838618232734,0.084,0.07,1
"Acy1",0.0226270828102615,0.450355506477614,0.017,0.018,1
"Acy3",0.000869801828923687,1.5381068961349,0.002,0,1
"Acyp1",3.1676444242463e-18,0.259488805593137,0.039,0.045,6.03594645040133e-14
"Acyp2",0.174446991265105,0.556577761987797,0.003,0.005,1
"Ada",1.1717796602424e-15,0.279328932958387,0.005,0.009,2.2328261425919e-11
"Adad1",0.991801123053369,0.165053480520067,0,0,1
"Adad2",0.315760586850296,3.17013705669855,0,0,1
"Adal",4.80402475673807e-07,-1.93719632409828,0,0.003,0.00915406917396439
"Adam10",4.73661812958401e-104,-0.0483101647083938,0.242,0.342,9.02562584592234e-100
"Adam11",0.731901740031353,-0.793470487054871,0.005,0.009,1
"Adam12",0.0163579403515487,0.636217454058789,0,0,1
"Adam15",1.85598931852625e-42,0.123311267076858,0.189,0.247,3.53658764645177e-38
"Adam17",4.01912337890917e-262,-0.425686925351221,0.355,0.538,7.65843959851141e-258
"Adam18",0.0105188243859509,-0.383310018825734,0.001,0.002,1
"Adam19",5.82989111224732e-47,-1.19736759948702,0.009,0.023,1.11088575143873e-42
"Adam1a",0.00143016529527122,0.0384456145003176,0.001,0.001,1
"Adam1b",0.10416462787829,0.100366973391298,0,0,1
"Adam2",0.659954235622908,-2.50472263748425,0,0,1
"Adam20",0.994912539449604,-3.06901486614295,0,0,1
"Adam21",0.475108833178963,-0.492640624752132,0,0,1
"Adam22",4.2818930332102e-08,0.591756132946766,0.003,0.004,0.000815914717478203
"Adam23",0.101530350071732,-0.0392462321629612,0.006,0.006,1
"Adam24",0.0507151567497943,6.51813586347687,0,0,1
"Adam25",0.660029683638289,1.31304954102177,0,0,1
"Adam26a",0.418829444474858,-0.646445693115455,0,0,1
"Adam26b",0.993531903058616,4.56330858791295,0,0,1
"Adam28",0.473638798443166,2.12335933744626,0,0,1
"Adam29",0.177322900050331,4.51920403744565,0,0,1
"Adam3",4.87015951635541e-33,-0.537869327270787,0.017,0.036,9.28008895841523e-29
"Adam30",1.68870368082363e-09,0.549175345127784,0.014,0.018,3.21782486380943e-05
"Adam32",0.224809948924179,1.64199399181781,0,0,1
"Adam33",9.2052899474923e-07,0.852369874050888,0.027,0.018,0.0175406799949466
"Adam34",0.314197068254316,0.0612004969583566,0,0,1
"Adam39",0.567487425537561,-2.61866113049597,0,0,1
"Adam4",2.02655961186571e-27,-1.21681403764856,0.005,0.018,3.86160934041011e-23
"Adam5",0.252798948590022,0.00940854880943398,0,0,1
"Adam6a",0.996320585467161,1.78692854012263,0,0,1
"Adam6b",0.711998411528786,3.76232863411615,0,0,1
"Adam7",1,0.00940854880943398,0,0,1
"Adam8",0.00020477921690762,0.156926726523549,0.142,0.149,1
"Adam9",7.03600206208442e-229,-0.472395327946208,0.265,0.414,1.34071019293019e-224
"Adamdec1",0.297640586700728,0.20320145878122,0.001,0.001,1
"Adamts1",2.49508672908006e-09,-0.345610259602317,0.21,0.206,4.75438776226205e-05
"Adamts10",1.9768995793194e-17,0.181675061775105,0.035,0.04,3.76698214839311e-13
"Adamts12",0.480505283973124,2.50025386601342,0,0,1
"Adamts14",0.0297619076350347,-2.53830830320222,0,0,1
"Adamts15",0.980704019376785,3.45061750495697,0,0,1
"Adamts16",2.43735766432598e-09,0.203652890827316,0.035,0.047,4.64438502937315e-05
"Adamts17",0.00300529404135392,2.69062490198759,0,0,1
"Adamts18",0.186709176217613,3.59159701618416,0,0,1
"Adamts19",0.771075167936738,-1.60523993007764,0,0,1
"Adamts2",0.0131496096707321,2.92947160903262,0,0,1
"Adamts20",0.267634902454937,0.436778513221366,0,0,1
"Adamts3",0.0972683969105123,1.33773795323968,0,0,1
"Adamts4",0.00157747321896774,0.00940854880943398,0,0,1
"Adamts5",0.647325969738696,2.77482870786583,0,0,1
"Adamts6",9.98644914479966e-17,-0.116074225393233,0.003,0.005,1.90291788454158e-12
"Adamts7",0.312438407910633,5.19287017638228,0,0,1
"Adamts8",0.555819254505014,5.36952430431131,0,0,1
"Adamts9",0.133104698162162,1.99793294469877,0,0,1
"Adamtsl1",0.476918346400878,3.59304929493434,0,0,1
"Adamtsl2",0.00882897197574552,-0.305741529163142,0.001,0.001,1
"Adamtsl3",0.614836988772599,4.53137829076531,0,0,1
"Adamtsl4",0.00441748458261363,0.620669552177707,0.004,0.003,1
"Adamtsl5",0.00106822497136062,1.16517525412672,0.005,0.003,1
"Adap1",1.40882199354714e-44,-0.522580465002499,0.089,0.157,2.68451030870407e-40
"Adap2",0,-0.62768471189232,0.443,0.664,0
"Adar",2.02863493209394e-05,0.695892464984462,0.206,0.182,0.386556386310499
"Adarb1",8.93052179762601e-17,-6.83703802875762,0,0.002,1.70171092853764e-12
"Adarb2",0.000393426494381256,5.13109093744254,0.001,0,1
"Adat1",8.48451351720417e-10,-0.874836142829346,0.003,0.009,1.61672405070326e-05
"Adat2",0.0274093582638242,0.952281089041286,0.007,0.005,1
"Adck1",0.884500757607915,0.368260886488706,0.043,0.045,1
"Adck2",0.000231695524941668,0.510696718088117,0.013,0.014,1
"Adck5",0.0648830891868524,0.528263729021363,0.022,0.023,1
"Adcy1",4.39099472918451e-81,4.69114541839615,0.01,0.001,8.36704045646108e-77
"Adcy10",0.320509838111299,-0.193060518950704,0,0,1
"Adcy2",0.0165851226784308,2.55997461685282,0,0,1
"Adcy3",0.426310434234783,0.396231149817871,0.024,0.025,1
"Adcy4",0.542058866003512,-0.409488291515091,0,0,1
"Adcy5",0.13030170458858,0.00940854880943398,0,0,1
"Adcy6",0.417600892083922,1.30919997871495,0.003,0.001,1
"Adcy7",1.48686512210128e-16,0.239605060919807,0.208,0.237,2.833221490164e-12
"Adcy8",0.0252256523392836,-2.06766926426404,0,0.001,1
"Adcy9",6.44083800381844e-26,-0.973203755725465,0.007,0.022,1.2273016816276e-21
"Adcyap1",0.131141925036816,3.3556971221214,0,0,1
"Adcyap1r1",7.17869439253863e-06,3.1438599046764,0,0,0.136790021649824
"Add1",1.03134898333741e-182,-0.589629894158939,0.079,0.2,1.96523548774943e-178
"Add2",1.77949379096508e-27,4.83193845824331,0.007,0.001,3.39082541868396e-23
"Add3",4.19319848943263e-66,-1.32116516345608,0.004,0.017,7.99013972161388e-62
"Adgb",3.35202646375846e-117,-1.35175015063124,0.02,0.064,6.38728642669175e-113
"Adgra1",0.561017854711701,3.8544122550783,0,0,1
"Adgra2",0.200450054152254,0.0245702007868811,0.001,0.002,1
"Adgra3",2.111148835469e-05,-0.204326508256365,0.003,0.005,0.402279410598618
"Adgrb1",2.93218694015978e-21,3.64509595136988,0.01,0.002,5.58728221447446e-17
"Adgrb2",1.2792734647392e-05,2.10622850824284,0.001,0,0.243765558706054
"Adgrb3",0.0340430262098719,-1.05403411950171,0,0,1
"Adgrd1",0.312512805745998,2.48271460332507,0,0,1
"Adgre1",0,-1.49700965064807,0.329,0.586,0
"Adgre4",4.3574546247924e-61,-1.83121519236492,0.005,0.024,8.30312978754192e-57
"Adgre5",0.00114985137805053,0.466083598891805,0.195,0.174,1
"Adgrf1",0.993475000252194,3.11390459664169,0,0,1
"Adgrf2",0.570658102715346,1.43803533874015,0,0,1
"Adgrf3",0.227004285404777,0.675452011677312,0.001,0.001,1
"Adgrf4",0.601256289641197,-0.986957885573837,0,0,1
"Adgrf5",0.00142887506157542,0.00940854880943398,0,0,1
