"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4930517N10Rik",0.0317455371505473,-4.50865210634235,0,0,1
"A1bg",0.0492066467672851,5.76499215058849,0,0,1
"A1cf",0.0304677310993544,5.14390021875015,0,0,1
"A2m",5.3508021265693e-16,-5.57830537098548,0,0,1.01959534521778e-11
"A2ml1",0.451298793166127,-0.475234351603939,0,0,1
"A3galt2",0.122731959764761,1.73735852102182,0.004,0.002,1
"A4galt",0.115283029535083,3.89633967951709,0,0,1
"A4gnt",0.609417936116423,1.16491946528834,0,0,1
"AA467197",4.8589981199617e-27,0.905637473604955,0.1,0.066,9.25882091758702e-23
"AA986860",5.86742256199406e-10,-1.46547388464863,0,0.001,1.11803736918797e-05
"AB124611",5.2033919527766e-31,-0.134348513695751,0.034,0.054,9.91506336601581e-27
"AF067061",0.348066594848575,0.99275893784035,0,0,1
"AF067063",0.212979844531962,-0.994570913947491,0,0,1
"AI182371",0.00122882904347545,-0.179427172740719,0.001,0.002,1
"AI429214",1.22893625392991e-13,-0.533016876079474,0.003,0.007,2.34173803186344e-09
"AI467606",0.687999308811985,0.770216745460855,0.066,0.06,1
"AI593442",0.000131210004955432,-0.918527901751665,0,0.001,1
"AI597479",2.35630767530042e-84,-1.50035280186419,0.005,0.022,4.48994427528494e-80
"AI661453",0.0659170859887513,0.756463129918125,0.001,0.002,1
"AI837181",2.61960037273199e-35,0.117908625640715,0.052,0.07,4.99164851024081e-31
"AI854703",0.000130325712859899,1.13209584242452,0,0,1
"AI987944",1.16803465090469e-25,-1.15163472326615,0.001,0.007,2.22569002729889e-21
"AK157302",0.378532585792477,-2.31654262569782,0,0,1
"AU015836",0.206580223970048,4.23921135925143,0,0,1
"AU018091",0.378532585792477,-2.21825929167076,0,0,1
"AU021092",0.0823870718678577,3.59663402689311,0,0,1
"AU022252",3.69189721795234e-69,-1.25418724055293,0.006,0.021,7.03491014880819e-65
"AU040320",2.40809823961388e-160,-0.212302011509487,0.084,0.153,4.58863119558425e-156
"AU041133",4.06117801841104e-48,-1.1951344743625,0.005,0.015,7.73857471408223e-44
"AV320801",0.25617954870737,0.366703209050398,0,0,1
"AW146154",0.121645463848091,-1.63294014352085,0,0.001,1
"AW209491",2.86060932722408e-66,-1.76778583927299,0.002,0.009,5.45089107302549e-62
"AW551984",0.0138331803327631,1.30150315991071,0,0,1
"AW554918",1.4419229933574e-69,0.0618892020956854,0.019,0.025,2.74758426384253e-65
"AW822073",0.12717233654014,-2.10844926466265,0,0,1
"AY358078",0.0309845304052766,-4.95993767447588,0,0,1
"AY761185",0.25617954870737,0.366703209050398,0,0,1
"Aaas",3.75126735423841e-55,-0.0125816806027301,0.035,0.054,7.14803994350129e-51
"Aacs",0.419499087156192,1.06677864139899,0.034,0.022,1
"Aadac",0.609491480281795,0.45938416814375,0,0,1
"Aadacl2",0.285732996642708,-3.04050549552694,0,0,1
"Aadacl3",0.461871682266853,-1.26779429356881,0,0,1
"Aadacl4",0.717934619127441,3.49037757943695,0,0,1
"Aadat",0.451360616372162,0.381965045155209,0,0,1
"Aagab",6.7814801429739e-46,0.19449139498474,0.235,0.283,1.29221104124368e-41
"Aak1",0,-1.42815818243372,0.008,0.03,0
"Aamdc",2.68217284217229e-48,0.110731117519148,0.007,0.009,5.11088035075929e-44
"Aamp",0.0012316146776202,0.527981562497863,0.274,0.292,1
"Aanat",0.588451741870737,5.27694902428443,0,0,1
"Aar2",0.47516216532204,1.09280436052342,0.007,0.006,1
"Aard",0.244339865753276,-5.42700183765985,0,0,1
"Aars",2.16814617186335e-73,0.0847670146849022,0.082,0.141,4.13140253048561e-69
"Aarsd1",3.07780447716107e-89,-0.428035415353993,0.023,0.051,5.86475643123042e-85
"Aasdh",3.21258544842153e-13,0.0506241673653864,0.009,0.014,6.12158157196723e-09
"Aasdhppt",6.467600420279e-40,0.235596196563687,0.04,0.045,1.23240126008416e-35
"Aass",0.0488260617943366,-2.15644170563408,0,0,1
"Aatf",3.35648312690498e-50,0.140283419173846,0.031,0.045,6.39577859831743e-46
"Aatk",1.66804484324686e-12,-0.198080806899772,0.002,0.003,3.17845944880689e-08
"Abat",1.59726922158643e-61,-4.27129233793599,0,0.001,3.04359650173294e-57
"Abca1",6.29365499195294e-11,0.115683904323736,0.48,0.544,1.19925595871663e-06
"Abca12",0.965022858833505,-0.319583112335282,0,0,1
"Abca13",0.126916982272875,-1.30300430823183,0,0,1
"Abca14",0.773859703724333,0.148834333625402,0,0,1
"Abca15",0.383188212911469,-0.141784766772254,0,0,1
"Abca16",0.717890213859209,0.366703209050398,0,0,1
"Abca17",0.0232723869994751,0.0917657660475006,0.002,0.002,1
"Abca2",1.26813245502353e-73,-0.110859828796086,0.006,0.007,2.41642639304733e-69
"Abca3",8.95746850433179e-186,-0.749476357145913,0.043,0.108,1.70684562350042e-181
"Abca4",0.876051893440613,-1.0696091056601,0,0,1
"Abca5",7.75173559989937e-10,-0.228669119969235,0.001,0.001,1.47709321856083e-05
"Abca6",1.24940563973402e-20,-1.78077726700648,0.001,0.005,2.38074244651317e-16
"Abca7",3.72034938714906e-24,0.250961388165306,0.049,0.06,7.08912575721254e-20
"Abca8a",0.00063881228281407,2.48730303452979,0,0,1
"Abca8b",7.21111845947336e-19,-1.53181157595822,0.001,0.003,1.37407862245265e-14
"Abca9",0,-1.58026321397627,0.092,0.372,0
"Abcb10",3.89654226200335e-25,0.565240734193295,0.013,0.01,7.42486128024738e-21
"Abcb11",0.62470763940374,-0.085547084053692,0,0,1
"Abcb1a",9.49816628003059e-16,4.75902063182916,0,0,1.80987558465983e-11
"Abcb1b",5.00794841908304e-243,-0.665020237098695,0.05,0.149,9.54264571256273e-239
"Abcb4",1.44739345553859e-86,-0.368125341907418,0.022,0.055,2.75800822952878e-82
"Abcb5",0.12717233654014,-2.84274561250324,0,0,1
"Abcb6",1.73117654176827e-36,0.0705126841983321,0.014,0.024,3.29875690033944e-32
"Abcb7",4.38523645115213e-298,-0.978923255027929,0.047,0.148,8.35606805767038e-294
"Abcb8",1.00348839907554e-15,0.227006459474081,0.006,0.005,1.91214714443845e-11
"Abcb9",1.01451940677241e-11,-0.565909512409245,0.002,0.005,1.93316672960483e-07
"Abcc1",3.81686380810175e-17,0.472729451346445,0.068,0.077,7.27303398633789e-13
"Abcc10",9.69764276467596e-17,1.60514338488813,0.041,0.023,1.847885828809e-12
"Abcc12",0.686704793441136,5.06289404190556,0,0,1
"Abcc2",0.814704612933267,2.10511940922365,0,0,1
"Abcc3",4.37029262091505e-30,0.288016466328394,0.252,0.312,8.32759258915364e-26
"Abcc4",1.18275951528685e-13,-0.0361946472810368,0.003,0.005,2.25374825637909e-09
"Abcc5",9.92745151016261e-40,0.295433854672059,0.21,0.244,1.89167588526149e-35
"Abcc6",0.950535334616233,0.366703209050398,0,0,1
"Abcc8",2.90226737541496e-17,-1.146903754667,0.001,0.003,5.53027048385321e-13
"Abcc9",6.73428972923495e-06,0.366703209050398,0,0,0.128321890790572
"Abcd1",1.21958452537619e-96,0.0270174076795625,0.241,0.33,2.32391831310433e-92
"Abcd2",5.83913223432869e-174,-0.245950602825322,0.105,0.198,1.11264664725133e-169
"Abcd3",0,-1.25419866158638,0.026,0.109,0
"Abcd4",2.41489993221117e-61,-0.235961876611249,0.032,0.055,4.60159182082839e-57
"Abce1",8.0567080903768e-200,-2.05983658785049,0.008,0.061,1.5352057266213e-195
"Abcf1",9.74088759675978e-152,-0.311694016312682,0.099,0.181,1.85612613156258e-147
"Abcf2",8.21948507580579e-123,-0.43567662736488,0.053,0.109,1.56622288119479e-118
"Abcf3",4.4280613598608e-10,0.461431847711017,0.083,0.093,8.43767092121474e-06
"Abcg1",9.07779008654254e-08,1.0490751403272,0.086,0.065,0.00172977290099068
"Abcg2",0,-1.01785754884867,0.013,0.052,0
"Abcg3",1.32607280407599e-55,-0.609924957462384,0.012,0.034,2.5268317281668e-51
"Abcg4",0.0454474475459832,0.635358573364297,0.001,0.001,1
"Abcg5",0.093272159183522,0.825828555926408,0,0,1
"Abcg8",0.868151519220047,-1.53958707203913,0,0,1
"Abhd10",3.06088258032896e-57,-0.369577448117233,0.019,0.036,5.83251175681684e-53
"Abhd11",2.44341454120837e-15,0.421428275277601,0.077,0.085,4.65592640827255e-11
"Abhd12",9.11562580335534e-22,-0.0324467900029868,0.752,0.826,1.73698249682936e-17
"Abhd12b",0.472627802410502,0.30219862700628,0,0,1
"Abhd13",2.583615545601e-18,0.14241185777991,0.014,0.024,4.9230794221427e-14
"Abhd14a",2.90015537366677e-32,-1.6142346113886,0.001,0.004,5.52624606452203e-28
"Abhd14b",7.01275841986673e-49,-0.0137030246484229,0.018,0.027,1.33628111690561e-44
"Abhd15",5.76420573623786e-20,0.426214900643896,0.049,0.067,1.09836940304012e-15
"Abhd16a",4.19675546681392e-59,0.167335537851944,0.081,0.102,7.99691754201393e-55
"Abhd16b",0.164343547230087,0.685399063932044,0,0,1
"Abhd17a",1.11348365952332e-16,-0.766962359066628,0.004,0.01,2.12174311322168e-12
"Abhd17b",2.3781306729203e-79,0.0202355910499841,0.08,0.09,4.53152799724963e-75
"Abhd17c",0,-0.724260849708208,0.105,0.252,0
"Abhd18",2.12895543575591e-28,-0.222612762508808,0.009,0.017,4.05672458283289e-24
"Abhd2",2.29943092073452e-85,1.7898238444365,0.01,0.005,4.38156561945964e-81
"Abhd3",1.29558849279217e-28,0.996232178467253,0.001,0.001,2.46874387301548e-24
"Abhd4",8.74299938260102e-257,-1.20030680600654,0.029,0.107,1.66597853235462e-252
"Abhd5",2.73788318455498e-109,-0.464320117063657,0.028,0.063,5.21703640816952e-105
"Abhd6",9.36856318705738e-39,-0.669770730164251,0.008,0.02,1.78517971529378e-34
"Abhd8",1.17484054339242e-102,-9.1592430721799,0,0.002,2.23865865543425e-98
"Abi1",0,-0.495765815127529,0.263,0.455,0
"Abi2",1.16970554459012e-274,-1.81302926355644,0.006,0.041,2.22887391521648e-270
"Abi3",3.06565095886558e-38,0.183115797963365,0.22,0.287,5.84159790211835e-34
"Abi3bp",3.79073278657853e-13,-0.166253123996522,0.001,0.003,7.22324132482539e-09
"Abitram",5.71259191026292e-55,-0.624652648139461,0.012,0.028,1.0885343885006e-50
"Abl1",1.80018835394252e-191,-0.187305506940974,0.191,0.311,3.43025890843748e-187
"Abl2",2.11859372549195e-107,-0.17402333892329,0.176,0.252,4.0369803439249e-103
"Ablim1",2.62093218691006e-91,-0.982800222097478,0,0.001,4.99418628215712e-87
"Ablim2",0.00649467077480101,-0.196142354876994,0.001,0.001,1
"Ablim3",1.0517195874015e-19,-1.65500848086687,0,0.001,2.00405167379357e-15
"Abo",0.420304339160839,0.453956158146708,0,0,1
"Abr",1.51920299350375e-23,0.30319420619209,0.246,0.257,2.8948413041214e-19
"Abra",0.686932198012966,1.63392421241742,0,0,1
"Abracl",1.30335467523072e-95,-0.105915836847463,0.157,0.222,2.48354233365213e-91
"Abraxas1",4.88163533367895e-25,-0.985545601139507,0.002,0.007,9.30195612832524e-21
"Abraxas2",3.65277023705872e-274,-0.77047414087081,0.076,0.187,6.96035368671539e-270
"Abt1",0.00610962426078802,0.822328491648427,0.033,0.028,1
"Abtb1",6.88645231475984e-15,1.29908378102465,0.09,0.061,1.31221348857749e-10
"Abtb2",0.200050599359212,0.343374504290697,0.008,0.007,1
"Abtb3",3.39897966191528e-09,-1.47088182232492,0,0,6.47675574577956e-05
"Acaa1a",0.26751966313196,1.91528724749633,0.008,0.004,1
"Acaa1b",0.856981093958406,1.17982964054558,0,0,1
"Acaa2",8.8566330302613e-34,0.187484542288759,0.064,0.08,1.68763142391629e-29
"Acaca",4.85940678197285e-113,-0.717160452822281,0.027,0.066,9.25959962304926e-109
"Acacb",0.0302069854968531,-3.52572818382508,0,0,1
"Acad10",3.36114571682454e-18,-0.0252000408959647,0.011,0.019,6.40466316340916e-14
"Acad11",6.44994191419101e-58,-0.230464396608421,0.017,0.029,1.2290364317491e-53
"Acad12",0.378532585792477,-0.723766145601534,0,0,1
"Acad8",2.12832135127866e-98,-0.502083017386047,0.031,0.062,4.05551633486148e-94
"Acad9",2.03447744877077e-79,-0.537705451693353,0.022,0.049,3.87669677863269e-75
"Acadl",1.34017293098719e-98,-0.0228481848485063,0.208,0.284,2.5536995199961e-94
"Acadm",1.6799352681773e-58,-0.211932561700296,0.043,0.079,3.20111665351184e-54
"Acads",5.47591201212673e-104,-0.788788957760528,0.033,0.089,1.04343503391075e-99
"Acadsb",3.21047984333197e-111,-0.0927223708266489,0.036,0.06,6.11756934146907e-107
"Acadvl",1.24223195963995e-45,0.301796074754034,0.042,0.061,2.36707299909392e-41
"Acan",0.397009425928468,2.22527575743248,0,0,1
"Acap1",0.0381208862656607,0.767638324786456,0.007,0.006,1
"Acap2",3.74182429796261e-121,0.00938466974262075,0.22,0.321,7.13004619976776e-117
"Acap3",4.69096700596486e-43,-0.0421997670258074,0.018,0.026,8.93863762986604e-39
"Acat1",0,-1.63943913710767,0.022,0.1,0
"Acat2",1.81899743135093e-25,-0.360692350098808,0.002,0.003,3.4660996054392e-21
"Acat3",0.457360114636082,5.33898440739706,0,0,1
"Acbd3",0,-0.481589656697699,0.205,0.365,0
"Acbd4",0.0331001372681881,1.10065891303367,0.005,0.003,1
"Acbd5",5.76627455937426e-61,0.264564910190446,0.079,0.104,1.09876361728877e-56
"Acbd6",0.334765329689781,0.875608364732523,0.058,0.047,1
"Acbd7",0.200332765373541,0.344045938751742,0,0,1
"Accs",1.18470111373475e-81,-0.0708059712436798,0.078,0.135,2.25744797222157e-77
"Accsl",0.686980076518611,-0.031485112415151,0,0,1
"Acd",4.61196017112539e-72,-0.359308256903788,0.036,0.06,8.78809010607944e-68
"Ace",1.06785347397585e-26,-0.254314097578746,0.007,0.011,2.03479479466098e-22
"Ace2",0.802976146136335,2.54062059198795,0,0,1
"Acer1",0.47272371579237,-2.36828868532503,0,0,1
"Acer2",0.159675159524289,4.33596944891836,0,0,1
"Acer3",0,-1.3152772840703,0.066,0.241,0
"Ache",0.07998333034839,1.1457483196072,0.051,0.044,1
"Acin1",4.67809961542626e-258,-0.313666836559252,0.228,0.378,8.91411881719474e-254
"Ackr1",0.0309740534863165,2.88236817727207,0,0,1
"Ackr2",0.472627802657652,0.758534184090786,0,0,1
"Ackr3",0.00289925694925967,6.49921733679925,0,0,1
"Ackr4",0.075917759110718,-2.65429840345819,0,0,1
"Acly",1.07391310348566e-147,-0.143499594440319,0.314,0.453,2.04634141869192e-143
"Acmsd",0.206607958546471,3.06747867934898,0,0,1
"Acnat1",0.451267883801943,-2.3131928443121,0,0,1
"Acnat2",0.868368807776778,1.73835054462519,0,0,1
"Aco1",5.58634006833831e-112,-0.238922756626013,0.086,0.146,1.06447710002186e-107
"Aco2",3.07817031157326e-19,-2.47253411637972,0.001,0.006,5.86545352870284e-15
"Acod1",5.15996342618054e-31,0.96691069668264,0.082,0.05,9.83231030858702e-27
"Acot1",1.78697116702463e-07,0.431963460567155,0.005,0.005,0.00340507355876543
"Acot10",0.717934619186047,0.239134522531458,0,0,1
"Acot11",0.0935297965708642,1.70748803482719,0.003,0.001,1
"Acot12",0.286775520354596,1.63378516721439,0,0,1
"Acot13",1.36117382398697e-148,-0.608506042548658,0.072,0.136,2.59371672160716e-144
"Acot2",0.0118598870637842,0.721246610166731,0.059,0.061,1
"Acot3",0.286726142143918,-1.82473504372343,0,0,1
"Acot4",0.696769802699376,0.729363713931057,0.002,0.002,1
"Acot5",0.531477877834045,-0.0550972634835869,0,0,1
"Acot6",0.376346617286776,0.550323015268956,0,0,1
"Acot7",1.93057427001515e-68,-0.565616595501505,0.004,0.008,3.67870927151386e-64
"Acot8",0.812326595541823,0.502327446447841,0.016,0.017,1
"Acot9",1.27739795413393e-65,-0.816745685960907,0.011,0.031,2.43408180160221e-61
"Acox1",1.83955051358714e-30,0.349243103652569,0.076,0.086,3.50526350364029e-26
"Acox2",0.213500895620917,-0.593881440428277,0,0,1
"Acox3",1.12708886424122e-123,-0.0479712540034374,0.277,0.4,2.14766783081164e-119
"Acoxl",0.230509645030514,0.668631203009385,0,0.001,1
"Acp1",5.46267574646213e-168,-0.786904794069239,0.037,0.092,1.04091286348836e-163
"Acp2",1.53118427140141e-204,-0.27030017950759,0.25,0.408,2.91767162915538e-200
"Acp4",0.12717233654014,0.366703209050398,0,0,1
"Acp5",5.21636786644621e-08,0.368525028180574,0.125,0.107,0.000993978896951326
"Acp6",6.30247690592968e-150,-0.496929005173457,0.061,0.126,1.2009369744249e-145
"Acp7",0.0489207960710163,-3.32483246827883,0,0,1
"Acpp",2.23805349026499e-05,-0.00779101350052702,0.002,0.005,0.426461092569994
"Acr",0.434022775244408,4.65249768676176,0,0,1
"Acrbp",3.1723877054479e-22,0.0558259629922984,0.032,0.043,6.04498477273096e-18
"Acrv1",0.965146867092596,4.17930954432751,0,0,1
"Acsbg1",6.09567790276712e-60,-3.15104556547277,0,0.003,1.16153142437227e-55
"Acsbg2",0.531556637584567,0.499428668997165,0,0,1
"Acsf2",1.78900439802685e-164,-0.69359470657179,0.037,0.089,3.40894788044015e-160
"Acsf3",1.38269249662386e-12,0.0456454897644902,0.034,0.046,2.63472055231676e-08
"Acsl1",1.53814498024458e-09,0.535776806116213,0.057,0.063,2.93093525985604e-05
"Acsl3",1.58350724982753e-139,-0.881722027396614,0.004,0.011,3.01737306454636e-135
"Acsl4",1.74647492042222e-201,-0.262314090515153,0.141,0.255,3.32790796086453e-197
"Acsl5",0,-1.05557346283981,0.131,0.337,0
"Acsl6",1.00389487723815e-31,-1.22628206530365,0.001,0.003,1.9129216885773e-27
"Acsm1",0.194305666834078,-1.2624122888596,0,0,1
"Acsm2",0.182185373529816,0.0284514176418682,0,0,1
"Acsm3",0.754948269821887,0.999444375111381,0,0,1
"Acsm4",0.194382297306294,1.31406874782489,0,0,1
"Acsm5",0.419383167962118,5.14120689771175,0,0,1
"Acss1",2.1904219773183e-16,0.492406657132272,0.088,0.109,4.17384907778002e-12
"Acss2",2.64315280673755e-15,-0.238426097739511,0.002,0.003,5.03652767323841e-11
"Acss3",0.000394302305678262,0.366703209050398,0,0,1
"Acta1",0.020709241089039,-4.0934102307548,0,0,1
"Acta2",0.280041092978906,3.1950560608329,0,0,1
"Actbl2",0.383188211176491,1.8003989573389,0,0,1
"Actc1",0.472585689698526,-0.530180055171103,0,0,1
"Acte1",0.25617954870737,3.58802269148412,0,0,1
"Actg1",0.00245736521590222,0.137816445340661,0.468,0.508,1
"Actg2",0.078178990425723,-2.32545695439974,0,0,1
"Actl10",0.64606427608887,1.25338103786574,0.001,0.001,1
"Actl11",0.285681079992892,-3.69140345999268,0,0,1
"Actl6a",2.15013111158359e-192,-1.26239556814192,0.017,0.07,4.09707483312254e-188
"Actl6b",9.35963974632855e-24,-0.7957700391341,0.001,0.002,1.78347935366291e-19
"Actl7a",0.383188212601652,0.916277675675067,0,0,1
"Actl7b",0.803316186047661,0.765158963653032,0.001,0,1
"Actl9",0.686668890576224,3.50643264185494,0,0,1
"Actn1",3.73192939517527e-85,-0.0454344275537379,0.038,0.048,7.11119146250647e-81
"Actn2",0.717798946725847,1.25243965587139,0.008,0.005,1
"Actn3",0.033857591078055,0.0999490263435785,0,0,1
"Actn4",1.08646764972476e-12,0.753230143093965,0.08,0.08,2.07026410655052e-08
"Actr10",2.09877220860836e-31,-0.536784629067959,0.007,0.017,3.99921044350322e-27
"Actr1a",2.40443849857072e-34,-0.0686358716630964,0.019,0.035,4.5816575590265e-30
"Actr1b",1.92310049446909e-45,0.441162604888857,0.118,0.138,3.66446799221086e-41
"Actr2",0,-1.00683986933778,0.27,0.564,0
"Actr3",0,-1.73721559375524,0.134,0.416,0
"Actr3b",2.71957729964235e-53,-0.941773175971321,0.003,0.011,5.18215454446851e-49
"Actr5",0.0209062096500467,0.709078727238272,0.095,0.091,1
"Actr6",2.62226198257884e-40,-0.401088117556108,0.019,0.034,4.99672020780398e-36
"Actr8",7.34913543170016e-63,-0.122768368265558,0.038,0.063,1.40037775651047e-58
"Actrt1",0.108306825171726,4.1107613056905,0,0,1
"Actrt2",0.451298793460819,-2.7443183558101,0,0,1
"Actrt3",0.00945309103108501,0.682456788285261,0,0,1
"Acvr1",2.13040465122778e-270,-0.407729029884388,0.085,0.19,4.05948606291454e-266
"Acvr1b",2.66297587864415e-64,0.179048749679337,0.066,0.093,5.07430053675643e-60
"Acvr1c",0.0713720736613744,-4.80386512736383,0,0,1
"Acvr2a",3.43426545620077e-13,0.519311376606056,0.007,0.007,6.54399282679056e-09
"Acvr2b",1.56088531921746e-58,-0.286682202228108,0.023,0.048,2.97426697576887e-54
"Acvrl1",0.000158397373241135,1.44974741157373,0.084,0.051,1
"Acy1",1.72174783903647e-22,-0.154371656408448,0.017,0.03,3.280790507284e-18
"Acy3",0.123575408357964,3.40982647752929,0.002,0,1
"Acyp1",9.37498078788404e-43,0.320747517097902,0.039,0.048,1.7864025891313e-38
"Acyp2",0.00276947601174472,0.890110128121662,0.003,0.003,1
"Ada",6.47870868415218e-20,-0.230357736780599,0.005,0.011,1.2345179397652e-15
"Adad1",0.316081708472995,-0.725025703652088,0,0,1
"Adad2",0.285753765414299,0.175909816862633,0,0,1
"Adal",1.59938431545591e-09,-1.37060741154162,0,0.002,3.04762681310123e-05
"Adam10",2.06738201014898e-198,-0.150591637679343,0.242,0.391,3.93939642033889e-194
"Adam11",4.81347130106166e-13,0.70331818327903,0.005,0.006,9.17206956417299e-09
"Adam12",0.00315063763791743,-1.32212235760917,0,0,1
"Adam15",2.37750867817974e-141,-0.0929721681323638,0.189,0.298,4.53034278627149e-137
"Adam17",3.91777356522717e-219,-0.267647825637152,0.355,0.528,7.46531752854037e-215
"Adam18",0.00327924492235859,-0.0387475259934815,0.001,0.002,1
"Adam19",0.46985442109246,0.299525001439326,0.009,0.008,1
"Adam1a",0.00041144699671932,0.785534587439161,0.001,0.001,1
"Adam1b",0.285753765163311,1.2350801679925,0,0,1
"Adam2",0.60937381213248,0.366703209050398,0,0,1
"Adam20",0.13105443765593,-4.18156852544388,0,0,1
"Adam21",0.433664561859939,-2.3406241336965,0,0,1
"Adam22",1.87528333163981e-84,-0.556581977063262,0.003,0.007,3.57335238843965e-80
"Adam23",1.81936140858843e-27,-0.172822866078026,0.006,0.008,3.46679316406526e-23
"Adam24",0.128864646211973,5.47905916854568,0,0,1
"Adam25",0.420259485905082,-1.72799847167543,0,0,1
"Adam26a",0.194382297499974,-0.103646625737147,0,0,1
"Adam26b",0.965131366038336,2.33021639573281,0,0,1
"Adam28",0.686704793441136,6.306958850672,0,0,1
"Adam29",0.256287220494356,0.559984683358367,0,0,1
"Adam3",3.12374010989172e-49,-0.462265487744236,0.017,0.041,5.95228677939866e-45
"Adam30",6.93196601875066e-06,0.967357574704985,0.014,0.015,0.132088612487294
"Adam32",0.00188342611149678,0.234374615247742,0,0,1
"Adam33",4.77720996225391e-06,0.291630815124726,0.027,0.033,0.0910297358307482
"Adam34",0.965069361852742,0.443679667528629,0,0,1
"Adam39",0.451298793166127,-2.36313292105771,0,0,1
"Adam4",4.56749590281549e-59,-1.39220302049875,0.005,0.018,8.70336344281491e-55
"Adam5",0.0467001602472889,-3.92769506677615,0,0,1
"Adam6a",0.25617954870737,2.1442232003636,0,0,1
"Adam6b",0.531489128529534,0.636280756333282,0,0,1
"Adam7",0.12717233654014,-2.60396511094663,0,0,1
"Adam8",3.25160504686486e-23,1.0721359617022,0.142,0.11,6.19593341680099e-19
"Adam9",1.62870734198766e-193,-0.346866179030263,0.265,0.389,3.10350184015749e-189
"Adamdec1",0.639438830917703,-0.414243464661665,0.001,0,1
"Adamts1",1.96771415468537e-34,-0.313205556995768,0.21,0.223,3.74947932175296e-30
"Adamts10",1.81984030876588e-41,0.184256348369157,0.035,0.051,3.46770570835338e-37
"Adamts12",0.207993883876225,2.85754852625438,0,0,1
"Adamts14",0.931914488326262,-0.764083546676378,0,0,1
"Adamts15",0.127194652642476,3.80791216519794,0,0,1
"Adamts16",1.08366714827819e-40,0.155864485617257,0.035,0.056,2.06492775104408e-36
"Adamts17",0.904308518128952,-0.213522028217481,0,0.001,1
"Adamts18",8.19055433943685e-07,-1.02827045153015,0,0,0.0156071012937969
"Adamts19",0.016939107151389,-2.63620282032038,0,0,1
"Adamts2",0.00140253736844362,-1.28454324613532,0,0.001,1
"Adamts20",1.68047533624802e-05,-3.16299730429424,0,0.001,0.32021457532206
"Adamts3",1.46183403921077e-05,-0.801872860241028,0,0,0.278552476171613
"Adamts4",0.000946304446670896,-3.76946749553587,0,0,1
"Adamts5",0.141016509628619,5.28305869061817,0,0,1
"Adamts6",8.96361061480259e-14,0.755149672094327,0.003,0.002,1.70801600265063e-09
"Adamts7",0.950601042448363,0.14132101694336,0,0,1
"Adamts8",0.262151388059373,5.72681896455227,0,0,1
"Adamts9",0.000583092562387407,0.729802219286709,0,0,1
"Adamtsl1",0.0900660495465675,-1.76553363807883,0,0,1
"Adamtsl2",0.0273883808598302,-0.0893958044570802,0.001,0.001,1
"Adamtsl3",0.43077750438422,1.9797800024866,0,0,1
"Adamtsl4",0.00289343822581687,1.55156815006502,0.004,0.002,1
"Adamtsl5",0.452932515827471,0.720512592403282,0.005,0.003,1
"Adap1",2.82988695435598e-32,0.0784289816090523,0.089,0.114,5.39234959152533e-28
"Adap2",0,-0.542204933002577,0.443,0.649,0
"Adar",1.78714059853993e-15,1.01471740096752,0.206,0.156,3.40539641051784e-11
"Adarb1",8.51488754862108e-101,-8.33375816028971,0,0.004,1.62251182238975e-96
"Adarb2",0.000144137788505227,0.177262106987551,0.001,0.001,1
"Adat1",1.28583770796559e-23,-0.916485803558596,0.003,0.007,2.45016375252843e-19
"Adat2",0.000535085677278488,0.274062416852512,0.007,0.01,1
"Adck1",2.16745433792841e-13,0.407940004068784,0.043,0.049,4.13008424092258e-09
"Adck2",1.76635991719121e-14,0.404306109483709,0.013,0.02,3.36579882220784e-10
"Adck5",4.172822953415e-06,0.69122144680765,0.022,0.021,0.0795131413773228
"Adcy1",3.5969825954825e-13,0.45988962092862,0.01,0.008,6.85405033569191e-09
"Adcy10",0.856981093958406,3.48447994973553,0,0,1
"Adcy2",3.04491590563827e-08,-0.675676430283466,0,0.001,0.000580208725819372
"Adcy3",1.310216017305e-31,-0.123956240543617,0.024,0.041,2.49661662097467e-27
"Adcy4",0.45455171721875,0.663038632109288,0,0,1
"Adcy5",3.57671935568813e-18,-3.80650209666607,0,0,6.81543873226373e-14
"Adcy6",0.00789839487182965,0.493889215564864,0.003,0.002,1
"Adcy7",2.32471661841651e-30,0.236922168069449,0.208,0.266,4.42974751639266e-26
"Adcy8",1.87729581452301e-23,-2.3228288791235,0,0.002,3.5771871745736e-19
"Adcy9",8.47465306960986e-98,-1.17342805741835,0.007,0.024,1.61484514241416e-93
"Adcyap1",0.0139312474866291,-0.0668521747140236,0,0,1
"Adcyap1r1",4.51970652858804e-14,-1.38098023679794,0,0.002,8.61230079022451e-10
"Add1",0,-0.736603031381656,0.079,0.22,0
"Add2",4.04362306945604e-14,1.11722832364883,0.007,0.006,7.70512375884848e-10
"Add3",1.25798770371287e-124,-1.44575493202177,0.004,0.017,2.39709556942487e-120
"Adgb",3.39517177303746e-57,-0.436326205236746,0.02,0.038,6.46949981352287e-53
"Adgra1",0.000422620444213991,-1.22928000008782,0,0,1
"Adgra2",0.886836695910321,1.33303700327295,0.001,0,1
"Adgra3",9.50329432531872e-22,-0.546599028466582,0.003,0.009,1.81085273368948e-17
"Adgrb1",1.52483151083846e-48,-0.791065792734674,0.01,0.017,2.90556644390269e-44
"Adgrb2",1.05386224741501e-06,-0.039057811193814,0.001,0.002,0.0200813451244931
