"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4930517N10Rik",0.0634579661823729,0.280653153547,0,0,1
"A1bg",0.902967835308915,0.766527487039383,0,0,1
"A1cf",0.233455708766008,-0.0973719405297651,0,0,1
"A2m",0.0362674071196286,-3.72476848019505,0,0,1
"A2ml1",0.890477416459935,-3.43965464318392,0,0,1
"A3galt2",0.000339076481880852,-1.05765584879865,0.004,0.006,1
"A4galt",0.209126340892167,3.8102896240137,0,0,1
"A4gnt",0.560721570908984,-1.29993572139077,0,0,1
"AA467197",3.85649230460863e-106,-1.54246031059007,0.1,0.166,7.34854608643174e-102
"AA986860",0.13131419222496,-1.5334036211733,0,0.001,1
"AB124611",7.21355800840305e-07,-0.488903720264566,0.034,0.04,0.013745434785012
"AF067061",0.289581329660677,1.40100028638166,0,0,1
"AF067063",0.116060900803536,-4.63993241186585,0,0,1
"AI182371",0.377930670875788,-0.188488499461002,0.001,0.001,1
"AI429214",0.808862514423876,-0.505865553123078,0.003,0.004,1
"AI467606",0.100118661437247,0.230907585086187,0.066,0.061,1
"AI593442",0.177053014700045,-2.72567249934369,0,0.001,1
"AI597479",0.61692642271102,0.030719157407157,0.005,0.004,1
"AI661453",0.401345036307354,1.26755352792726,0.001,0.001,1
"AI837181",0.413381152428908,0.179637758874871,0.052,0.049,1
"AI854703",0.305705931751857,2.54996843952095,0,0,1
"AI987944",0.965127643976282,0.0376410099749016,0.001,0.002,1
"AK157302",0.199451841871357,-4.41823399715349,0,0,1
"AU015836",0.902872632303386,-0.829966327145277,0,0,1
"AU018091",1,0.280653153547,0,0,1
"AU021092",0.674227786862228,-0.413933756597007,0,0,1
"AU022252",0.258226259887555,-0.824526316099838,0.006,0.009,1
"AU040320",0.95069498831589,0.304283203746164,0.084,0.076,1
"AU041133",0.900010361590096,0.118975558472963,0.005,0.004,1
"AV320801",0.270417515098476,0.280653153547,0,0,1
"AW146154",0.717824152655613,-2.0860462258661,0,0.001,1
"AW209491",0.00135581308854767,-1.47341978409953,0.002,0.005,1
"AW551984",0.108875281063792,2.30857130232823,0,0,1
"AW554918",0.942858139893425,0.222026558618323,0.019,0.011,1
"AW822073",1,0.280653153547,0,0,1
"AY358078",1,0.280653153547,0,0,1
"AY761185",0.270417515098476,0.280653153547,0,0,1
"Aaas",0.693182025845632,-0.0584543381049185,0.035,0.033,1
"Aacs",0.865864164601494,0.317855246976659,0.034,0.03,1
"Aadac",0.252054191096175,-1.56940979878197,0,0,1
"Aadacl2",0.680833009896151,-1.50333769271173,0,0,1
"Aadacl3",0.504747407729521,-1.20399880125582,0,0,1
"Aadacl4",0.258376377400574,-2.24689553092439,0,0,1
"Aadat",0.270417515098476,2.23124456028562,0,0,1
"Aagab",1.99031481421264e-06,-0.0323118232699966,0.235,0.204,0.0379254487848218
"Aak1",0.318530708004983,0.127798931303604,0.008,0.007,1
"Aamdc",0.407577789495935,-0.379433834695317,0.007,0.006,1
"Aamp",0.386485903711244,-0.146916128656588,0.274,0.281,1
"Aanat",0.56165372667488,-0.192915361519773,0,0,1
"Aar2",0.017721603724119,-0.0174168340298344,0.007,0.008,1
"Aard",0.370727106505068,-4.60227828054128,0,0,1
"Aars",0.172198269144243,0.0688643044441194,0.082,0.084,1
"Aarsd1",0.0192915105612151,-0.46756486215763,0.023,0.029,1
"Aasdh",0.0028973065338672,-0.437630036113989,0.009,0.014,1
"Aasdhppt",0.0191911414982073,-0.342434767263804,0.04,0.04,1
"Aass",0.258396349901215,0.280653153547,0,0,1
"Aatf",0.282989746307037,0.228895512022745,0.031,0.03,1
"Aatk",0.00724210588652444,0.606343655326764,0.002,0.001,1
"Abat",0.00670962230437434,-3.08255409200194,0,0,1
"Abca1",0.510602359272734,-0.0170503470923289,0.48,0.479,1
"Abca12",0.476114502577636,-0.872565865809669,0,0,1
"Abca13",0.0114594449270866,-6.48597393579386,0,0,1
"Abca14",0.19460999733699,0.336759188124416,0,0,1
"Abca15",0.903094774790896,1.40303611826436,0,0,1
"Abca16",0.160833819809215,-4.95227501459942,0,0,1
"Abca17",0.00206144922367329,-1.3595816353737,0.002,0.004,1
"Abca2",0.250442029941542,0.453877261996758,0.006,0.004,1
"Abca3",2.25801656021841e-09,-0.389899435359278,0.043,0.055,4.30265055549618e-05
"Abca4",0.155695777280992,4.56357359776442,0,0,1
"Abca5",0.255246962516909,-2.35765383638019,0.001,0.002,1
"Abca6",0.804621565406137,0.759224002110104,0.001,0.001,1
"Abca7",0.40062866940775,0.260595634264412,0.049,0.041,1
"Abca8a",0.119816362675945,-0.0930031554911732,0,0,1
"Abca8b",0.0215810302889724,-0.852645493767239,0.001,0.001,1
"Abca9",6.53827918580149e-25,0.773394655098707,0.092,0.065,1.24586909885447e-20
"Abcb10",0.239708019338999,0.0877191472907013,0.013,0.011,1
"Abcb11",0.117352192973851,5.09695917692352,0,0,1
"Abcb1a",0.0156201023783721,0.18988828341269,0,0,1
"Abcb1b",0.13881612174287,0.24776402672854,0.05,0.047,1
"Abcb4",5.45068286860851e-17,1.11214419895104,0.022,0.012,1.03862762061335e-12
"Abcb5",0.116060900803536,-4.3257625716586,0,0,1
"Abcb6",0.871602506245227,0.259903397335391,0.014,0.013,1
"Abcb7",0.112037266642571,-0.228792652398227,0.047,0.056,1
"Abcb8",0.000116444740909609,-0.245297957931307,0.006,0.007,1
"Abcb9",0.659271725609864,0.525359251044749,0.002,0.001,1
"Abcc1",0.200084535839628,0.158390927330953,0.068,0.062,1
"Abcc10",0.915780954953618,0.103575627487769,0.041,0.042,1
"Abcc12",0.757873387681749,1.21357941366402,0,0,1
"Abcc2",0.117396597267056,1.06037075547943,0,0,1
"Abcc3",0.784782532089471,-0.046402582342113,0.252,0.254,1
"Abcc4",0.0570453849139791,-1.16756385986004,0.003,0.004,1
"Abcc5",5.91981319845124e-10,0.316744715185472,0.21,0.188,1.12802040496488e-05
"Abcc6",0.31351335991807,-4.00358618074528,0,0,1
"Abcc8",0.00582606175820443,-0.915205824329286,0.001,0.001,1
"Abcc9",0.703576086910338,-4.81829052599509,0,0,1
"Abcd1",0.00881443872583052,0.163469495024137,0.241,0.233,1
"Abcd2",0.0201232418867752,0.0774575545347478,0.105,0.1,1
"Abcd3",0.0105268312230125,0.260599458373589,0.026,0.018,1
"Abcd4",0.228731465400692,0.17468554788053,0.032,0.03,1
"Abce1",0.0850426310326347,1.03056296607487,0.008,0.003,1
"Abcf1",0.000316787588263135,-0.0215890193828482,0.099,0.11,1
"Abcf2",0.0407109343664293,-0.0328085980302066,0.053,0.053,1
"Abcf3",0.704053122315608,-0.113651925164937,0.083,0.085,1
"Abcg1",0.171993749867707,-0.254688750230289,0.086,0.088,1
"Abcg2",0.0125794987931745,0.255974695319046,0.013,0.011,1
"Abcg3",0.0489133584464825,-0.0487094733202684,0.012,0.015,1
"Abcg4",0.257858387471368,0.0344961542924871,0.001,0.001,1
"Abcg5",0.504626284533086,1.36362267774121,0,0,1
"Abcg8",0.816941444094085,-2.14309798536032,0,0,1
"Abhd10",0.202720677420315,0.0296018717389912,0.019,0.019,1
"Abhd11",0.269054644888659,-0.13459559206329,0.077,0.078,1
"Abhd12",1.88194569416723e-09,0.0168035069452923,0.752,0.715,3.58604752023566e-05
"Abhd12b",0.966075436003872,2.74318447155485,0,0,1
"Abhd13",0.00837502722341495,-0.228391221427543,0.014,0.018,1
"Abhd14a",0.269629425625663,-0.589975532292669,0.001,0.002,1
"Abhd14b",0.00116379808443334,0.227722147572836,0.018,0.015,1
"Abhd15",0.0817060008346328,0.400858773390288,0.049,0.049,1
"Abhd16a",6.48219354827437e-05,-0.341070800038303,0.081,0.082,1
"Abhd16b",0.688387860556763,-1.34308444789694,0,0,1
"Abhd17a",1.26024165458665e-06,-0.756775357139284,0.004,0.006,0.0240139047281486
"Abhd17b",0.65034037938827,0.0506650947496601,0.08,0.066,1
"Abhd17c",0.00600796930779094,0.149477441579549,0.105,0.101,1
"Abhd18",0.0752757622509153,1.11357908892131,0.009,0.005,1
"Abhd2",0.364940561785388,1.31080873234307,0.01,0.006,1
"Abhd3",0.019289145240112,1.22050584899889,0.001,0.001,1
"Abhd4",0.558071004937562,0.0197835845474064,0.029,0.03,1
"Abhd5",0.722536634770455,0.0848820773107768,0.028,0.027,1
"Abhd6",0.556059831495768,0.0345521948876444,0.008,0.009,1
"Abhd8",0.211292773916034,-3.43803178875377,0,0,1
"Abi1",0.0151902464661535,0.0850314873182098,0.263,0.259,1
"Abi2",6.28002422528701e-08,2.22550486860587,0.006,0.001,0.00119665861612844
"Abi3",6.47567435262336e-13,0.298932418479713,0.22,0.196,1.23393974789238e-08
"Abi3bp",0.074397938769113,0.878411127012103,0.001,0,1
"Abitram",0.321015255998785,-0.499601831430715,0.012,0.016,1
"Abl1",1.12173679386906e-11,0.35688922826135,0.191,0.167,2.1374694607175e-07
"Abl2",2.36309449239938e-25,0.561272635708513,0.176,0.141,4.50287655526702e-21
"Ablim1",0.405744679474588,1.22808943999586,0,0,1
"Ablim2",0.278958848476915,-0.877496072572921,0.001,0.001,1
"Ablim3",0.0113038736103692,0.327870273260645,0,0,1
"Abo",0.119075682945507,4.64846908099452,0,0,1
"Abr",2.12718826368643e-12,-0.357677456706378,0.246,0.281,4.05335723645448e-08
"Abra",0.98398356196898,0.318824687582625,0,0,1
"Abracl",2.04582685564755e-09,-0.592999511304199,0.157,0.18,3.89832307343641e-05
"Abraxas1",0.216547848871956,0.498197160464682,0.002,0.001,1
"Abraxas2",0.155401935625356,0.0286927790056326,0.076,0.076,1
"Abt1",0.0530769659415858,0.16367194695795,0.033,0.034,1
"Abtb1",0.389251923262471,0.0822969998905226,0.09,0.08,1
"Abtb2",0.000937103331676135,-0.317584295709079,0.008,0.009,1
"Abtb3",0.424804421747064,-1.0459523997015,0,0,1
"Acaa1a",0.0627043849629488,-0.298260127551106,0.008,0.011,1
"Acaa1b",0.680877883583551,-0.562214799938182,0,0,1
"Acaa2",0.62500102670001,-0.130213235718009,0.064,0.056,1
"Acaca",0.91409866435891,-0.23752774211944,0.027,0.027,1
"Acacb",0.0681541398875731,-5.29508396881351,0,0,1
"Acad10",0.85624116221635,0.171830665568156,0.011,0.009,1
"Acad11",0.0973824310341973,-0.220495359254403,0.017,0.021,1
"Acad12",1,0.280653153547,0,0,1
"Acad8",0.832346355796679,0.304531824037576,0.031,0.025,1
"Acad9",0.0331500787577572,-0.114993429276012,0.022,0.023,1
"Acadl",0.238458599827725,-0.185127160779998,0.208,0.214,1
"Acadm",0.317453564528071,-0.0482571395331548,0.043,0.043,1
"Acads",4.04359977852302e-05,-0.119184116264886,0.033,0.043,0.770507937797561
"Acadsb",0.492616712045525,0.0164596020138492,0.036,0.031,1
"Acadvl",0.0299343981151438,-0.0158464730806989,0.042,0.044,1
"Acan",0.774348760323252,2.04111083576736,0,0,1
"Acap1",0.00120577039937204,-0.604856017837761,0.007,0.009,1
"Acap2",2.52241162004709e-18,0.321689522855596,0.22,0.194,4.80645534199972e-14
"Acap3",0.0185347994290439,0.466817244520157,0.018,0.011,1
"Acat1",0.0252122769063266,-0.10413380904447,0.022,0.03,1
"Acat2",0.0156934332599611,-0.664105087309907,0.002,0.003,1
"Acat3",0.0417904209244823,4.24478679874555,0,0,1
"Acbd3",1.21359137987224e-21,0.530370920789356,0.205,0.165,2.31249837434655e-17
"Acbd4",0.735373423240172,-0.497055224572255,0.005,0.005,1
"Acbd5",0.0187730227896606,-0.563894094776412,0.079,0.084,1
"Acbd6",0.0522758882126884,-0.458625740708026,0.058,0.066,1
"Acbd7",0.715216146024593,4.68371051590721,0,0,1
"Accs",0.122259445041917,0.380903282942849,0.078,0.072,1
"Accsl",0.530630102167388,-1.63538732687163,0,0,1
"Acd",0.450210852847768,0.106328633137613,0.036,0.032,1
"Ace",0.000431599428303951,3.93088875183113,0.007,0.001,1
"Ace2",0.774486800066975,2.45457053648455,0,0,1
"Acer1",0.117374393472183,0.280653153547,0,0,1
"Acer2",0.0593795829167247,0.250595477143014,0,0,1
"Acer3",0.971095941446749,-0.082759717099818,0.066,0.072,1
"Ache",1.6837028343463e-10,0.643027869009433,0.051,0.033,3.20829575084687e-06
"Acin1",9.23822368076865e-07,0.281931984896879,0.228,0.208,0.0176034352237047
"Ackr1",0.614222496531848,0.317175549566215,0,0,1
"Ackr2",0.782977604822633,-1.03599483012404,0,0,1
"Ackr3",0.000400831076609152,-3.33572832396052,0,0.003,1
"Ackr4",0.832605849934126,0.280653153547,0,0,1
"Acly",0.526015362076603,-0.0541431574528661,0.314,0.309,1
"Acmsd",0.230306596835525,0.624883245476232,0,0,1
"Acnat1",0.890477416459935,-2.81191296518907,0,0,1
"Acnat2",0.845449276176645,1.69873896130757,0,0,1
"Aco1",0.0721465420046697,-0.138572529517297,0.086,0.094,1
"Aco2",0.0427202752576241,-1.52789710831938,0.001,0.001,1
"Acod1",3.02655412728131e-35,-0.738593316402258,0.082,0.119,5.76709888953454e-31
"Acot1",0.291581112747039,0.497524147501414,0.005,0.003,1
"Acot10",0.418013532366189,0.191842001972381,0,0,1
"Acot11",0.823229569736956,-0.796923104726134,0.003,0.004,1
"Acot12",0.560794463995869,-0.546828105996257,0,0,1
"Acot13",0.00762901455938672,-0.793145276148974,0.072,0.093,1
"Acot2",0.352157453487023,-0.076842890496472,0.059,0.059,1
"Acot3",0.377949230771932,-5.22794558287713,0,0,1
"Acot4",0.116051153839001,-0.155883047961485,0.002,0.002,1
"Acot5",0.8113464952503,1.00960348050051,0,0,1
"Acot6",0.531304181117993,-0.223722143450868,0,0,1
"Acot7",0.00231233125879408,-0.485688168682265,0.004,0.006,1
"Acot8",0.000343564645977938,-0.430907396264109,0.016,0.023,1
"Acot9",0.401631353006114,-0.298888058012119,0.011,0.012,1
"Acox1",0.867113411980825,-0.178500298695685,0.076,0.078,1
"Acox2",0.0665386904323164,3.99180412009976,0,0,1
"Acox3",1.68134051787334e-05,0.144312332968269,0.277,0.262,0.320379435680764
"Acoxl",0.102505758972355,-1.9356558444424,0,0.001,1
"Acp1",0.00390686469115097,-0.681566631334989,0.037,0.054,1
"Acp2",0.0485746236433963,-0.111895174854986,0.25,0.265,1
"Acp4",0.199451841871357,0.280653153547,0,0,1
"Acp5",2.59794768774231e-05,-0.398209775302713,0.125,0.14,0.495038931899297
"Acp6",0.485809483449487,0.354355394772934,0.061,0.056,1
"Acp7",0.199451841871357,-4.27785204357705,0,0,1
"Acpp",0.775646199836054,-0.592281551922373,0.002,0.002,1
"Acr",0.11426925412941,4.56644763125836,0,0,1
"Acrbp",1.22501276705639e-08,0.515556256297598,0.032,0.021,0.000233426182762596
"Acrv1",0.504747407729521,-0.799990338340354,0,0,1
"Acsbg1",0.194438750361759,-2.72651137581199,0,0.001,1
"Acsbg2",0.811245808872989,2.56152618045803,0,0,1
"Acsf2",0.255699277420194,-0.206679642577111,0.037,0.04,1
"Acsf3",0.00195970585680791,-0.461867400602526,0.034,0.039,1
"Acsl1",3.11091589434149e-06,-0.28713158915856,0.057,0.063,0.0592785023666771
"Acsl3",0.00364071550081244,2.07400059806985,0.004,0.001,1
"Acsl4",1.31742075033869e-05,-0.241816497905482,0.141,0.156,0.251034523977037
"Acsl5",8.52464461495589e-11,-0.339119875704588,0.131,0.155,1.62437103137984e-06
"Acsl6",0.606083776608321,-0.881968661901722,0.001,0.002,1
"Acsm1",0.845553018575943,-0.291703890030158,0,0,1
"Acsm2",0.258436297848081,1.10308957698866,0,0,1
"Acsm3",0.504671703876655,0.687355100898786,0,0,1
"Acsm4",0.816978272297941,-0.210910901667967,0,0,1
"Acsm5",0.757962670227769,0.682395405370423,0,0,1
"Acss1",0.0430161376808087,0.186988387814113,0.088,0.083,1
"Acss2",0.330589579784096,-1.06708300387741,0.002,0.003,1
"Acss3",0.465959885149537,-3.66312654089454,0,0,1
"Acta1",0.0401371153140765,-1.5313524603735,0,0,1
"Acta2",0.0473153901634577,0.701259219534846,0,0,1
"Actbl2",0.663477780191183,-1.69910677563264,0,0,1
"Actc1",0.324161579965542,-1.11653739993668,0,0,1
"Acte1",0.68078813733844,-0.739948422948366,0,0,1
"Actg1",0.633691171328233,-0.104855964085064,0.468,0.472,1
"Actg2",0.116060900718943,-2.92468996702004,0,0,1
"Actl10",0.57179204549679,0.0985616455092959,0.001,0.001,1
"Actl11",0.100758222394078,-4.7152892620775,0,0,1
"Actl6a",0.807708572903818,0.113684859117051,0.017,0.019,1
"Actl6b",0.478333296305111,-0.459180589334998,0.001,0.001,1
"Actl7a",0.902999569944601,1.03628653142989,0,0,1
"Actl7b",0.807025965347618,0.0271051556345974,0.001,0.001,1
"Actl9",0.0601733150220521,4.32145630869401,0,0,1
"Actn1",0.00131139413820224,0.00196523318399056,0.038,0.032,1
"Actn2",0.0124831479590616,-1.02885449173729,0.008,0.011,1
"Actn3",0.46694141462509,1.34326086367738,0,0,1
"Actn4",0.729894478515477,-0.0874096015743777,0.08,0.081,1
"Actr10",9.87739922288335e-05,-0.427742686288434,0.007,0.009,1
"Actr1a",0.510347807225989,0.301983232439343,0.019,0.019,1
"Actr1b",1.91303747210327e-08,0.479743442793489,0.118,0.094,0.000364529290309277
"Actr2",0.000834671934719887,0.0568085771309927,0.27,0.262,1
"Actr3",0.0158890862250653,-0.0755498666810243,0.134,0.15,1
"Actr3b",0.0462728915576355,-1.01263571778385,0.003,0.005,1
"Actr5",0.0248057416689528,-0.0199940072896533,0.095,0.099,1
"Actr6",0.844620599277811,-0.267030701142915,0.019,0.019,1
"Actr8",0.64961903261154,-0.0580626828255535,0.038,0.035,1
"Actrt1",0.845449276176645,1.77443657075548,0,0,1
"Actrt2",0.258376377400574,-4.04554806442708,0,0,1
"Actrt3",0.952599479567976,1.81906464839404,0,0,1
"Acvr1",1.19408563712492e-05,0.634281123410973,0.085,0.07,0.227533018154154
"Acvr1b",0.0239977369580854,0.439517721551518,0.066,0.046,1
"Acvr1c",0.113792170572633,-5.5591915278195,0,0,1
"Acvr2a",0.839016021445158,0.634588735201623,0.007,0.004,1
"Acvr2b",2.07622395781495e-06,0.432769541268093,0.023,0.019,0.0395624475161639
"Acvrl1",0.00262301390855405,-0.185771728250144,0.084,0.098,1
"Acy1",5.05040379220964e-05,0.749200592170352,0.017,0.012,0.962354442605546
"Acy3",0.0265163380223916,1.47787532919313,0.002,0,1
"Acyp1",0.109142956531525,-0.162788726584428,0.039,0.036,1
"Acyp2",0.76548752578108,-0.50755416961996,0.003,0.003,1
"Ada",0.0949265872602891,0.164020450865476,0.005,0.005,1
"Adad1",0.16233466430955,4.62436349422838,0,0,1
"Adad2",0.258396349901215,-1.25325502632583,0,0,1
"Adal",0.243606975276495,-0.780430644789876,0,0,1
"Adam10",0.229077780098549,-0.0480443053166089,0.242,0.253,1
"Adam11",0.00644641523466443,-0.721272650377549,0.005,0.007,1
"Adam12",0.42219892116521,-0.642400169973337,0,0,1
"Adam15",5.07248356143237e-06,0.345534829465371,0.189,0.181,0.0966561742630937
"Adam17",0.0185522113661397,-0.0340327365287663,0.355,0.345,1
"Adam18",0.390265088292034,0.442445216065735,0.001,0.001,1
"Adam19",0.000259670659712976,-0.266662911939901,0.009,0.01,1
"Adam1a",0.704603692057507,-0.349020446869651,0.001,0.001,1
"Adam1b",0.680833009896151,-0.488999783170753,0,0,1
"Adam2",0.845573767302948,-3.32498155030465,0,0,1
"Adam20",0.816830962283193,-4.97788777007795,0,0,1
"Adam21",0.52899124752595,-2.25768066985526,0,0,1
"Adam22",0.93876145981831,0.502177738843771,0.003,0.002,1
"Adam23",0.989063333176588,0.309793053882816,0.006,0.004,1
"Adam24",0.04815346371198,1.33746844321933,0,0,1
"Adam25",0.56077988460242,2.33345611858815,0,0,1
"Adam26a",0.252054191137429,-0.677343784528858,0,0,1
"Adam26b",0.90296783528012,0.755173122594918,0,0,1
"Adam28",0.983741308365648,1.80776007059527,0,0,1
"Adam29",0.117363292606874,4.79044864218321,0,0,1
"Adam3",0.133675709520878,0.081763896761486,0.017,0.015,1
"Adam30",3.51160957098329e-11,-0.517399540005077,0.014,0.021,6.69137203750867e-07
"Adam32",0.63443541884201,-0.310635556055349,0,0.001,1
"Adam33",0.00160812077905678,0.196738110305867,0.027,0.022,1
"Adam34",0.230275703515945,3.83459472020055,0,0,1
"Adam39",0.063441939036243,-5.27559156908198,0,0,1
"Adam4",0.132932052870511,0.240374826875566,0.005,0.005,1
"Adam5",0.41055385502661,-2.70338400480386,0,0,1
"Adam6a",0.258376377400574,-1.87206148142672,0,0,1
"Adam6b",0.33562648080091,-1.03109514972717,0,0,1
"Adam7",0.0695742088243675,-4.66500053172275,0,0,1
"Adam8",0.000860391969518639,-0.404159824031685,0.142,0.144,1
"Adam9",6.6709467642389e-23,-0.515319965166192,0.265,0.306,1.27114890592572e-18
"Adamdec1",0.972140145875116,-0.273588930998882,0.001,0.001,1
"Adamts1",9.42136532249622e-144,1.25318372393982,0.21,0.115,1.79524116220166e-139
"Adamts10",0.3217229219679,0.189979374969235,0.035,0.032,1
"Adamts12",0.309324058454248,2.77149847075098,0,0,1
"Adamts14",0.652795426887506,-0.82598907563049,0,0,1
"Adamts15",0.473874209358522,-0.681743902093478,0,0,1
"Adamts16",2.98248081985922e-41,1.43417101157304,0.035,0.014,5.68311720224174e-37
"Adamts17",0.736688315511795,-0.250153640360656,0,0,1
"Adamts18",0.101431491323334,-0.632324209448788,0,0,1
"Adamts19",0.808185941868668,-1.29637314780341,0,0,1
"Adamts2",0.991617358409024,-1.46108284439343,0,0,1
"Adamts20",0.00546824136168739,-3.78559697989893,0,0.001,1
"Adamts3",0.576397083271496,-1.49179868593701,0,0,1
"Adamts4",0.00434988244590479,0.280653153547,0,0,1
"Adamts5",0.407546086357709,5.19700863511477,0,0,1
"Adamts6",0.0940340222808552,-0.691909288317896,0.003,0.004,1
"Adamts7",0.531157421907242,1.167935332849,0,0,1
"Adamts8",0.46671799721386,0.18731307925875,0,0,1
"Adamts9",0.273039449981452,0.469243729622988,0,0,1
"Adamtsl1",0.530641965543075,-1.61815346232822,0,0,1
"Adamtsl2",0.891413366273507,1.77924034317783,0.001,0,1
"Adamtsl3",0.971731800919975,4.80262289550287,0,0,1
"Adamtsl4",5.87359480932261e-06,-1.25688804675158,0.004,0.008,0.111921349091642
"Adamtsl5",0.0274561085278778,0.319500097274981,0.005,0.003,1
"Adap1",1.57762706224593e-21,-0.804721019003353,0.089,0.121,3.00616836710962e-17
"Adap2",7.78038217369326e-48,0.332262237323191,0.443,0.384,1.48255182319725e-43
"Adar",1.72327531862012e-46,-0.604909812505491,0.206,0.264,3.28370111963065e-42
"Adarb1",0.429039890006032,-5.27611361842327,0,0,1
"Adarb2",0.799025141215687,-0.46218767602211,0.001,0.001,1
"Adat1",0.670305946595857,0.866635720769437,0.003,0.002,1
"Adat2",0.232150571225833,-0.471059903426958,0.007,0.011,1
"Adck1",0.0353466221571226,-0.132692096084474,0.043,0.05,1
"Adck2",0.978121767800372,0.476908657870148,0.013,0.011,1
"Adck5",0.436565235471894,0.308131092282713,0.022,0.019,1
"Adcy1",1.4920465760912e-18,1.7766152049707,0.01,0.002,2.84309475074178e-14
"Adcy10",0.68078813733844,-1.88430275968595,0,0,1
"Adcy2",0.267414748995423,0.11501396505847,0,0,1
"Adcy3",0.167668182097881,0.0665647148002622,0.024,0.023,1
"Adcy4",0.908198434579854,-2.59829668488653,0,0.001,1
"Adcy5",0.51747496493738,0.280653153547,0,0,1
"Adcy6",0.837066942217002,-0.404242640819423,0.003,0.003,1
"Adcy7",0.000811981263228949,-0.174989008080776,0.208,0.224,1
"Adcy8",0.11168741971877,-1.60495642357805,0,0.001,1
"Adcy9",0.738178611138684,0.450702668978582,0.007,0.007,1
"Adcyap1",0.0144873313174108,-0.937340978186884,0,0.001,1
"Adcyap1r1",0.468980758223201,-1.34601795279841,0,0.001,1
"Add1",0.884193214576699,-0.053201807534196,0.079,0.094,1
"Add2",0.94186989396635,-0.0715102478492904,0.007,0.006,1
"Add3",0.000160017682409438,-0.574077932112687,0.004,0.005,1
"Adgb",1.97865280121157e-05,-0.680169195528202,0.02,0.025,0.377032291270864
"Adgra1",0.62737834164755,-1.15578048075067,0,0,1
"Adgra2",0.28973847405369,1.90540105834487,0.001,0,1
"Adgra3",0.853751894625451,0.763844770371444,0.003,0.001,1
"Adgrb1",0.00274648269061209,-0.901082614509302,0.01,0.014,1
"Adgrb2",0.535123108462697,-0.830902153529188,0.001,0.002,1
"Adgrb3",0.361010446671023,-2.57430311106915,0,0,1
"Adgrd1",0.17336289575363,5.09547486477639,0,0,1
"Adgre1",0.000228058224840107,0.0493113769224114,0.329,0.311,1
"Adgre4",3.61297396524454e-05,1.19916245753779,0.005,0.002,0.688452189077347
"Adgre5",0.529151559500059,0.0755306706470467,0.195,0.192,1
"Adgrf1",0.663681834506959,0.0352837387962754,0,0,1
"Adgrf2",0.845459348706297,0.318929049764597,0,0,1
"Adgrf3",0.846265185726812,-0.654404654026931,0.001,0,1
"Adgrf4",0.413953892453002,-0.593275609578678,0,0,1
"Adgrf5",0.00436658875342926,-3.41394084503891,0,0,1
"Adgrg1",5.87079999812849e-13,0.3976459032206,0.165,0.145,1.11868093964338e-08
"Adgrg2",0.81131293269901,2.62236226374338,0,0,1
"Adgrg3",0.167001580063521,0.223459875538548,0.012,0.008,1
"Adgrg4",0.289581329604743,1.12256309536707,0,0,1
"Adgrg5",4.36494036544636e-09,-0.738807970225493,0.009,0.016,8.31739386635803e-05
"Adgrg6",0.685679320008837,0.286836604661374,0.006,0.004,1
"Adgrg7",0.128744909819862,-0.170466746859447,0.002,0.002,1
"Adgrl1",0.311922369048877,0.587253018411924,0.001,0.001,1
"Adgrl2",0.525264344862741,-0.335267749753775,0.007,0.008,1
"Adgrl3",0.881186276405243,0.793259401112917,0.004,0.001,1
"Adgrl4",0.0112428451013433,0.172990960600604,0,0,1
"Adgrv1",0.457427751209281,2.42442786648784,0,0,1
"Adh1",0.531262244847733,-0.14310259946059,0,0,1
"Adh4",0.453971853494999,0.280653153547,0,0,1
"Adh5",0.052249204352747,-0.228300552998386,0.111,0.117,1
"Adh6a",0.845615265343497,-0.75495348713555,0,0,1
"Adh6b",0.453971853494999,2.72877764313304,0,0,1
"Adh7",0.160885502438877,-0.488946205684146,0,0,1
"Adhfe1",0.0147086274683298,-4.08386263843108,0,0.005,1
"Adi1",1.20948391453573e-06,-0.677269986559098,0.084,0.107,0.0230467159914783
"Adig",0.758230536840458,-1.3677705424703,0,0,1
"Adipoq",0.247808404235699,0.431003477892313,0,0,1
"Adipor1",7.76583148395208e-09,-0.244535118700514,0.399,0.419,0.000147977918926707
"Adipor2",9.42378699791841e-05,-0.177786256245192,0.042,0.051,1
"Adk",0.0645315995799867,0.335577414920452,0,0,1
"Adm",0.17263610510286,-0.384349356801046,0.004,0.006,1
"Adm2",0.5721893445439,-1.10739085901256,0.001,0.001,1
"Adnp",1.52947914184596e-05,0.3774212774727,0.088,0.08,0.291442250478748
"Adnp2",3.08430727258073e-10,-0.570194843600526,0.039,0.052,5.87714750790258e-06
"Ado",0.467709805958547,0.224295754807881,0.016,0.017,1
"Adora1",1.76381542377874e-06,-2.12113113486157,0.001,0.003,0.033609502900104
"Adora2a",1.20772746269183e-08,-1.2046402297203,0.013,0.018,0.000230132468015929
"Adora2b",0.296372274816248,0.0187824360851359,0.012,0.012,1
"Adora3",0.547641286259167,0.0822228186063343,0.047,0.047,1
"Adpgk",2.30224974925303e-05,-0.305465133285538,0.073,0.076,0.438693689720164
"Adprh",0.00465183360176733,-0.106081050142153,0.197,0.214,1
"Adprhl1",0.808387491405299,1.41034513289587,0,0,1
"Adprm",0.172002419243111,0.0948545896086637,0.048,0.042,1
