cell_group	parameter	factor	c_lower	c_effect	c_upper	c_pH0	c_FDR	c_rhat	c_ess_bulk	c_ess_tail	v_lower	v_effect	v_upper	v_pH0	v_FDR	v_rhat	v_ess_bulk	v_ess_tail
Antigen-presenting TAMs	conditiontumor	condition	-0.24533418369999999	0.118622733223999	0.48781174205000005	0.46099999999999997	0.1716923076923077	0.9998558003112011	2088.2956940103454	2430.5064338534385	NA	NA	NA	NA	NA	NA	NA	NA
Antigen-presenting monocytes	(Intercept)	NA	-0.826711957075	-0.60069727827375	-0.37621331902499994	0	0	0.9998518900655372	3247.636982478733	3148.140248019148	-6.298085931749999	-5.7315070729125	-5.1508456765	0	0	1.0004701984126594	3653.9103429050474	3471.2168547310284
Antigen-presenting monocytes	condition41BB-L	condition	-0.5434393493499999	-0.1953206277337437	0.14812475592500005	0.29674999999999996	0.12925	1.0019464491991819	3231.457234266891	3483.6136625000904	NA	NA	NA	NA	NA	NA	NA	NA
Antigen-presenting monocytes	conditionB7H3	condition	-0.08865433689999998	0.233030764990041	0.5721297430250002	0.21525000000000005	0.03270833333333332	1.001144477926881	3717.594836138902	3534.6485745705722	NA	NA	NA	NA	NA	NA	NA	NA
Antigen-presenting monocytes	conditionCD28-41BB	condition	-0.722398439925	-0.3699777589510575	-0.013330168282499963	0.06599999999999995	0.04608333333333333	1.00042995281135	3354.387870933739	3682.087279409286	NA	NA	NA	NA	NA	NA	NA	NA
Antigen-presenting monocytes	conditionCD8-41BB	condition	-0.016650467779999987	0.2982545147894065	0.6152612997500002	0.125	0.031138888888888876	1.0012158542136247	2912.8156103993224	2839.7398465856922	NA	NA	NA	NA	NA	NA	NA	NA
Antigen-presenting monocytes	conditiontumor	condition	-0.641061352575	-0.2801422185553353	0.08597696758500004	0.15625	0.05783333333333333	1.0001598644648708	3291.5969013496306	3715.2006918882016	NA	NA	NA	NA	NA	NA	NA	NA
Early activated microglia	(Intercept)	NA	0.932579199825	1.1010811131695	1.26923913225	0	0	0.9997715134852208	3041.134635243484	3605.6144761048668	-5.643960816749999	-5.0870015545	-4.540705737	0	0	1.0009201046288079	2834.918191074445	3032.2977123679257
Early activated microglia	condition41BB-L	condition	-0.383239915625	-0.09226309083743257	0.19210787115000003	0.522	0.22113636363636366	1.0001891931659714	3472.0471340797144	3264.473516529223	NA	NA	NA	NA	NA	NA	NA	NA
Early activated microglia	conditionB7H3	condition	-0.82929317075	-0.511724557273725	-0.20497398329999986	0.003249999999999975	0.0013571428571428346	1.0005121623333382	3847.871524626723	3592.28277122235	NA	NA	NA	NA	NA	NA	NA	NA
Early activated microglia	conditionCD28-41BB	condition	-0.29620510569999997	0.004520980593246	0.2922551166500002	0.7375	0.334625	0.999772426530498	3676.0425160439722	3631.9233678235096	NA	NA	NA	NA	NA	NA	NA	NA
Early activated microglia	conditionCD8-41BB	condition	-0.71957273145	-0.4039940142399005	-0.08756552909249991	0.029249999999999998	0.008458333333333326	1.0004158850246732	3559.5715506457473	3434.496916950067	NA	NA	NA	NA	NA	NA	NA	NA
Early activated microglia	conditiontumor	condition	0.045997456897500004	0.342011776314292	0.6260259012500002	0.05125000000000002	0.016599999999999993	1.0010255868552218	3851.1258107800813	3559.2855644807364	NA	NA	NA	NA	NA	NA	NA	NA
Homeostatic microglia	(Intercept)	NA	0.52430961625	0.73879922326325	0.95519903565	0	0	0.9999834933736284	3144.826609391015	3385.096946407824	-5.3372807635	-4.8216199627575	-4.31262618125	0	0	1.0005889558462007	3695.0656414364444	3434.3556281974006
Homeostatic microglia	condition41BB-L	condition	-0.5802381266250001	-0.2570878688495525	0.07654636124500001	0.1795	0.10133333333333333	1.000452529213465	3896.6518236728994	3837.640353399017	NA	NA	NA	NA	NA	NA	NA	NA
Homeostatic microglia	conditionB7H3	condition	-0.71443788865	-0.370773592063424	-0.02220431974249992	0.05800000000000005	0.01067499999999998	1.0000028782386519	3815.587179947028	3549.1889352506832	NA	NA	NA	NA	NA	NA	NA	NA
Homeostatic microglia	conditionCD28-41BB	condition	-0.527637495025	-0.1920696621040995	0.15080071012500001	0.29174999999999995	0.13509375	1.0016395823631377	3864.71978679629	3689.3064467033355	NA	NA	NA	NA	NA	NA	NA	NA
Homeostatic microglia	conditionCD8-41BB	condition	-1.42579252025	-1.03603509280325	-0.6715614103249998	0	0	1.0001261335306784	3437.3138310411578	2521.2231465224017	NA	NA	NA	NA	NA	NA	NA	NA
Homeostatic microglia	conditiontumor	condition	0.04260130741500003	0.373609392288382	0.7029286652750001	0.05449999999999999	0.022916666666666658	1.0003906282617998	3800.8281405758344	3461.307969742249	NA	NA	NA	NA	NA	NA	NA	NA
Inflammatory TAMs	(Intercept)	NA	-1.8539971674999998	-1.43991166098825	-0.9893151299999997	0	0	1.0027810232376366	308.67354952634145	169.82669746873262	-5.9388008815	-5.1360256226925	-4.243935184000001	0	0	1.0063164835848162	217.02238658897414	125.0855374384791
Inflammatory TAMs	condition41BB-L	condition	-0.32447798992500004	0.05890769889017745	0.4850289292750007	0.6	0.25270833333333337	1.0029331823425787	341.78576832976756	244.67400494157476	NA	NA	NA	NA	NA	NA	NA	NA
Inflammatory TAMs	conditionB7H3	condition	0.3039246007	0.72959534042946	1.1806554850000004	0.0022499999999999742	7.49999999999984e-4	1.0001156615718056	450.29163516248695	1158.832408482768	NA	NA	NA	NA	NA	NA	NA	NA
Inflammatory TAMs	conditionCD28-41BB	condition	-0.694146717125	-0.27641915711728926	0.16192846352500032	0.18825000000000003	0.09708333333333334	1.0097574362880795	307.7097299641079	242.45306883891556	NA	NA	NA	NA	NA	NA	NA	NA
Inflammatory TAMs	conditionCD8-41BB	condition	1.07634233675	1.51119169076825	1.95943851175	0	0	1.0014407205790983	434.11578925971503	609.300754082551	NA	NA	NA	NA	NA	NA	NA	NA
Inflammatory TAMs	conditiontumor	condition	-1.6290244215	-1.10966993781088	-0.5416599890749999	0.011499999999999955	0.003999999999999966	1.0084253306722757	215.21679555724424	141.26773031460985	NA	NA	NA	NA	NA	NA	NA	NA
